Cycles,DischargeAh_1,DischargeAh_2,DischargeAh_3,DischargeAh_4,DischargeAh_5,DischargeAh_7,DischargeAh_8,DischargeAh_9,DischargeAh_10,DischargeAh_11,DischargeAh_12,DischargeAh_13,DischargeAh_14,DischargeAh_15,DischargeAh_16,DischargeAh_17,DischargeAh_18,DischargeAh_19,DischargeAh_20,DischargeAh_21,DischargeAh_22,DischargeAh_23,DischargeAh_25,DischargeAh_26,DischargeAh_28,DischargeAh_29,DischargeAh_30,DischargeAh_32
287,0.948513150346185,0.944128363636364,0.938012059399972,0.94110486336039,0.948472114754206,0.948771909709157,0.941560882774599,0.94448410653988,0.945657319002043,0.942025564126215,0.935327374545761,0.945745524345983,0.952820558025399,0.938886986021562,0.952087863130318,0.934307064835216,0.906979404530915,0.904052439873982,0.92062643845599,0.931103123060178,0.957854682983826,0.930728295712832,0.93468650871767,0.916129868338,0.93875650782618,0.927324083718602,0.930622291636186,0.925758762313371
288,0.947960627059189,0.943456727272727,0.937547681644532,0.941036511006537,0.948225252313834,0.94766524420842,0.940286259576313,0.944365389088382,0.94525324128058,0.942038908893684,0.935351328079738,0.945485009544109,0.952280966248453,0.938481029124764,0.951946137989924,0.934715484506118,0.905858921843399,0.904984026782571,0.920711444511268,0.931985408981431,0.958300919377652,0.930304121788727,0.934222451516757,0.917115350766626,0.940011987327682,0.928983797834798,0.930047303583454,0.927104369046564
289,0.947589115364235,0.943530909090909,0.937610055364789,0.940742849041837,0.948055329275114,0.948206603200912,0.941373448767738,0.943916004822251,0.945473880544363,0.941779639125714,0.935165129275626,0.945334986716661,0.955035963062755,0.956996124024798,0.951970996385847,0.932946791055272,0.905697595802003,0.905725982363918,0.921187403525617,0.931537905180829,0.956015543324519,0.928968745495269,0.933833700395423,0.915300090198882,0.940027097404592,0.929235794535068,0.929562147093239,0.929392647297941
290,0.947607727443255,0.943097090909091,0.937101330975871,0.940640862990057,0.948018135820287,0.948689181927463,0.939873976712854,0.944588952115251,0.945251317100954,0.941512426043775,0.935112112120424,0.944957823496037,0.952859771601982,0.937886031526222,0.95044979168987,0.935051521260138,0.90721332729094,0.907739388378214,0.922492077959915,0.932823543189916,0.956549412705246,0.930736952323528,0.935126124471701,0.915081523929138,0.937960710442238,0.926360926519189,0.929511286576225,0.924575415927924
291,0.947094982913382,0.942725090909091,0.937182452866379,0.940301632789456,0.947723505315382,0.947200807539258,0.939203747241105,0.944172150627928,0.9451733878261,0.941695757730195,0.934782511492906,0.944451050921247,0.952840650932408,0.937561458253565,0.950278042772583,0.933428343725095,0.90299758450918,0.903423526656641,0.919153249815196,0.929880719283784,0.957366167517373,0.93048854523399,0.934128318917284,0.916383250473721,0.939316588010322,0.926308625317246,0.930063816738328,0.924740391930026
292,0.947009221372798,0.942688727272727,0.947025963331463,0.939522271294471,0.947026310358231,0.946858648336899,0.940266832635103,0.943813417459272,0.945308080399922,0.941209944647811,0.934715760978224,0.944334402502497,0.952565831817183,0.93732820125209,0.950227680308115,0.933091181848015,0.904701040846287,0.905353347600482,0.920665009485477,0.930415778175808,0.957249323534838,0.929121929867151,0.933808598368897,0.915264307225517,0.938007383790917,0.928487276034537,0.930373273260678,0.926514393137813
293,0.947055569098986,0.942206909090909,0.936258023856326,0.939511421714494,0.946870972988071,0.945701547916621,0.938896873521619,0.943655342591789,0.945049278240222,0.946019780122715,0.934518383858256,0.944531084697445,0.951860311517838,0.937207407447755,0.950162144537045,0.933571234353757,0.903168810103117,0.905702784745246,0.92092938955167,0.930933251216136,0.955424405018142,0.929552502155684,0.933850545176381,0.915132780620715,0.937993281052467,0.92874878204425,0.930217389078662,0.925517069075724
294,0.946997543205569,0.941792,0.936414138427836,0.93928321888232,0.950146914146567,0.945334352675065,0.940604645557256,0.947426234685691,0.944349838946165,0.943228817326338,0.93978400938723,0.937737286375432,0.948863227581987,0.936220230495085,0.947101333475381,0.933585110871502,0.903985339862638,0.906267260132941,0.920924521363482,0.931008832961723,0.95500199864707,0.929840428554922,0.933588295057147,0.916404204467133,0.939081206590008,0.930994337545844,0.929865328616736,0.923832005548082
295,0.94678624136728,0.942261090909091,0.936241438936488,0.939254648321715,0.946804243554411,0.94563297093969,0.938786787521428,0.950796132779017,0.947731905335494,0.94253202982492,0.93732254423579,0.936662500806008,0.95220513172845,0.938715567758115,0.950485626520357,0.933972528245277,0.902163455545143,0.904022982580429,0.91898136532457,0.931117341408357,0.955977492159154,0.930704960501391,0.933117962349603,0.915180813620998,0.938160499236941,0.930859509122654,0.929479911581964,0.925852452388639
296,0.946565451018117,0.941909454545454,0.936116691495974,0.939252840058385,0.947047824219357,0.945589430001956,0.938373065625287,0.942235572200373,0.943597164015789,0.942271489126715,0.936752130746692,0.940016142845062,0.952734352972746,0.93822021703795,0.950627351660751,0.930589658243871,0.900778251489699,0.903147364529589,0.918886248416903,0.928018864006364,0.956174666379681,0.928431282883359,0.933354119572843,0.915029622499302,0.937672611642482,0.928875799248968,0.929392061598031,0.926558861977886
297,0.946358528492539,0.941077454545454,0.935642939655409,0.938568954867194,0.946692298548216,0.945361928602296,0.937863648055777,0.941659082836715,0.943484278811062,0.942393498429289,0.936608728923286,0.940232266443134,0.952755094038046,0.938170874210715,0.9505292094223,0.932749519478693,0.903084480581478,0.906009508814359,0.92042384693218,0.929713092442087,0.955425942438964,0.928902879979104,0.932664474423017,0.914520279274824,0.937044368222501,0.929142399531599,0.928548899910135,0.924139892860647
298,0.945974608744904,0.941494545454545,0.935714687460791,0.938367152679629,0.946116893923538,0.944482038818923,0.938248949056444,0.941885871881288,0.943029851722718,0.942151068486935,0.936742549333102,0.940216065273863,0.952887966487624,0.938017719201505,0.950394263844432,0.932452862031785,0.901711742629233,0.90543509159009,0.91966590747896,0.930428499855759,0.954981243465961,0.929723376123336,0.932907898022357,0.914328147273692,0.938787399538975,0.927246650770271,0.928344136789691,0.922479270222205
299,0.945861476499878,0.941166545454545,0.935635007737226,0.938361004584309,0.946305049047957,0.945085443647686,0.938144259428812,0.941341642694667,0.94324888750348,0.941978857440073,0.936445525511791,0.940256892220425,0.951731976176294,0.937751460179217,0.955207753236837,0.933034925694998,0.902370979498393,0.905242514533492,0.91943972396624,0.929756869987798,0.95490706291126,0.930223577671816,0.933035059604101,0.914188561440655,0.936859689504708,0.925123357818673,0.928927051156763,0.926203450714098
300,0.945325010692822,0.940680363636364,0.934547974404421,0.937239519667395,0.946086264019562,0.944355770099495,0.937894587258445,0.941039687437597,0.942658805751501,0.941015174589275,0.936202476987042,0.940062154165791,0.951096132893191,0.937600868433759,0.949978450676261,0.932584501429844,0.900382636038184,0.903174244309956,0.918669426804544,0.928286393452376,0.954723341122932,0.929663156222842,0.933279804362732,0.912889091479977,0.936144814977108,0.926594244218764,0.927706398748435,0.923914493549133
301,0.93660324448681,0.93212,0.926613892971022,0.930739536303418,0.937466863184241,0.938497336927396,0.932725222105701,0.929373439615562,0.931346233033546,0.931436173406992,0.925519200833455,0.924076460446303,0.940472170351555,0.926835160673382,0.94348588963195,0.916519994374385,0.885920856377292,0.886223412951488,0.904109799363241,0.909333709495948,0.933082221265605,0.912732331198914,0.896067371196878,0.903497834001819,0.917124921721407,0.916339133219652,0.918177978122712,0.918704850124733
302,0.942634652917571,0.936865454545455,0.93150500215604,0.936678596382605,0.943592843979291,0.942701214465606,0.936345468576023,0.934893801110202,0.935708989638934,0.935838675741532,0.93015181430454,0.929374242797851,0.945100020546618,0.93190177188811,0.947085191659847,0.928054005906896,0.896568008459351,0.896275346160021,0.913968629395319,0.919977639776652,0.944386492220651,0.923104456310274,0.901908216421746,0.907725705134115,0.921573328363797,0.926549414617099,0.923318853498262,0.920403152467359
303,0.943317460757709,0.938193090909091,0.932651524875217,0.937202992748141,0.943547263765042,0.941634824332273,0.936155876020139,0.936864897927187,0.938040453952457,0.937354260046942,0.931545271221075,0.932057480452479,0.947332601778676,0.934344562244214,0.94827774899154,0.926078289812948,0.895784843858391,0.897204723771594,0.914420621944744,0.920678454675086,0.944611340015989,0.923503789525426,0.904456402403982,0.912601538216538,0.927181517353923,0.934645233136004,0.926606952896886,0.922934821240355
304,0.944842556409197,0.939324727272727,0.933686640198096,0.938613076492432,0.945261079820801,0.944375726362623,0.938730305488651,0.937693016671737,0.939063155423685,0.938430737956109,0.932519381602792,0.93229563764076,0.948636048101123,0.935574288029462,0.948551191346696,0.932642257746941,0.902012762356475,0.901159365430982,0.918641715579475,0.925774984163379,0.949209765697066,0.928365417367193,0.907674746436503,0.914979332915113,0.929720010274852,0.935739822576663,0.928152584193146,0.928300954246995
305,0.944403165367227,0.939274909090909,0.933377655930695,0.937760299506272,0.94438119936494,0.943077480735856,0.937602463623952,0.939045040691374,0.940424833205696,0.939632084760879,0.933933917629226,0.9337411059631,0.949972226417247,0.93791390701953,0.951186504150868,0.929425905958464,0.899383881181904,0.901505488630221,0.918221179015263,0.925596506477019,0.949636399975401,0.927973988013982,0.908367694484556,0.915998986471457,0.931403272842659,0.936130043882067,0.929178711637051,0.929291149716401
306,0.944469584943339,0.939513454545455,0.933361431552594,0.937966803178493,0.944867996053118,0.943489668279737,0.938913782155635,0.939768636462323,0.94154855410729,0.940002878656983,0.934551918805824,0.93115410325394,0.945327524106627,0.932044353434341,0.945689247452418,0.934274811307487,0.902997217859086,0.903198914793306,0.920056111486003,0.927721027028706,0.951743050857881,0.932423862286121,0.909429245974758,0.916587632501771,0.931471771857985,0.937681759412433,0.929541670781194,0.929110558701754
307,0.945419895801553,0.939370181818182,0.933934332370447,0.938455757582771,0.945408395073253,0.945830719365231,0.939641932692844,0.941106788605835,0.942073213751983,0.940931610926314,0.935084006640558,0.932078217949146,0.946322771161882,0.933132138489296,0.946978655677319,0.929877455346679,0.900163379281923,0.902466164616194,0.919349849722775,0.92640545565503,0.950040741651805,0.931580030930446,0.910853785980122,0.91641161895711,0.932637598236486,0.941501445245226,0.930492167975774,0.929901493032819
308,0.946120950777985,0.939149818181818,0.93332249304515,0.938002606792416,0.94551961079602,0.943112676327191,0.936635073903322,0.942318158253589,0.94304556585633,0.942087839707737,0.936181717257595,0.933763787600079,0.946953753257806,0.933978015527611,0.947627233825497,0.93650555529511,0.904380588664059,0.904627593530589,0.9213581645882,0.929854901756827,0.953287005719206,0.934088189786027,0.910512926883081,0.913599270672082,0.929406392234092,0.933536719349373,0.928275111802315,0.930391668644003
309,0.945772795417487,0.939577818181818,0.934428635089941,0.939170744903229,0.946283899828546,0.945967510477945,0.937979130428526,0.941853934306021,0.942781311854358,0.94141424668311,0.93574576293922,0.934047956109088,0.947497882142786,0.934362825498451,0.947832880555407,0.931539637147813,0.902305349131553,0.903388177904379,0.921046600544189,0.928393779397838,0.950101469774307,0.930405366496432,0.910072320259581,0.91630136871485,0.933052957461776,0.934503272730731,0.930004699643877,0.927617967176565
310,0.945938844357767,0.940671272727273,0.934440893508951,0.939123006751332,0.94641407692044,0.944953732311041,0.938476316220237,0.943232411670829,0.943508331056387,0.941897835637583,0.936053965076386,0.934985679786482,0.947661218032023,0.934634211048244,0.948460474343391,0.936251652524495,0.904810669224418,0.905357029762177,0.92211273375729,0.930303902225658,0.952787728306992,0.933461902820888,0.910119551704229,0.915402925951166,0.93264800740058,0.932190812444833,0.930393089046527,0.926366050518639
311,0.94474292704503,0.93946,0.933489423868728,0.938094466569551,0.945581964529113,0.943931245956589,0.937437334623666,0.94309562852019,0.943712294096745,0.942031283312273,0.936420933216909,0.934593935513514,0.947999880738875,0.934576217205844,0.948678066016797,0.932516994046224,0.903224540917417,0.905656389507901,0.922523908421142,0.930450201545086,0.9530037359326,0.935024232864333,0.910099404025044,0.915675327865523,0.932390128754644,0.931672215461933,0.930273533805235,0.926955008057007
312,0.94398932031607,0.939386181818182,0.933788312967532,0.937857945726061,0.945335102088741,0.945266864221577,0.938632091508088,0.943502429352632,0.943493258315984,0.941999827788953,0.936342365625465,0.934748170644972,0.947545197698001,0.933929633924283,0.948540860584753,0.935609582298064,0.905182085769723,0.904256063415662,0.921690324813005,0.93007827949007,0.954339370272431,0.934466069661628,0.910589884411774,0.913087026125439,0.930005087059227,0.927719399296922,0.930200875923787,0.925948858118262
313,0.944404990080857,0.939023272727273,0.932973128103363,0.937551625918055,0.94512397453634,0.944021593402387,0.937574042728478,0.943132082520242,0.942997140669076,0.94182539261418,0.935915034579322,0.934513577713931,0.947948028075625,0.933543221913598,0.948423025331351,0.929779569640429,0.899426045942723,0.902027619158435,0.919670026715119,0.926357188104631,0.952268080068876,0.932267290544836,0.915487421902971,0.915562498670227,0.929413779382804,0.934540291113924,0.928573999905545,0.925081885465241
314,0.944960432909659,0.938603272727273,0.933948032956399,0.938223938223938,0.94585398724775,0.945019043717641,0.937714708173166,0.943220475405325,0.943293143634878,0.94146921441578,0.935674221717743,0.934348001763983,0.947929879643487,0.933598972900214,0.947972023005315,0.934695607332052,0.903890010838177,0.904153699320567,0.922237808746112,0.929288786999042,0.9526804932046,0.93450107247879,0.913932747707458,0.914783654853557,0.932085912539517,0.935298998160288,0.93201335980282,0.927300575073756
315,0.944779056374893,0.939146181818182,0.934412771253575,0.938560275203213,0.946627392323125,0.945790443997827,0.937562890225191,0.942352354041249,0.941694150365658,0.941000241159012,0.935221659615811,0.934417342768462,0.947931175960068,0.933016791620434,0.948041755648425,0.93139562139609,0.900409768145146,0.904072323547129,0.920322738408282,0.928143835803522,0.952499461902712,0.935458945271025,0.913954546835757,0.91546159713272,0.933306806753869,0.933075857459527,0.931215444159281,0.926102632046147
316,0.943797360442252,0.938609818181818,0.933416954979874,0.93730678706325,0.944878570662824,0.943291557013048,0.936361297935528,0.942643340838126,0.942205661449574,0.941130829240673,0.935430215051634,0.934854774338774,0.948167753736146,0.933446779114911,0.947943613409975,0.934104167643336,0.902362179896135,0.902576997683184,0.919876737475088,0.926957726231692,0.953668286083267,0.933797252391765,0.911962238625149,0.915295254661941,0.931042309894246,0.935934423802073,0.929913877292067,0.927719804214899
317,0.944497320590507,0.939738181818182,0.933363955344743,0.937465190930908,0.945808042391787,0.944045540918141,0.937396322192222,0.942094272624949,0.941692867579241,0.941166733019816,0.935416481692154,0.934662628471222,0.948015112458704,0.933396795471738,0.948108259928427,0.929200881346397,0.90000681969175,0.902143975467966,0.919630332257589,0.926089658658619,0.952341491913167,0.931890539792369,0.910029052292806,0.915767203067407,0.928724759875694,0.918204655961675,0.928128805250126,0.92683619817895
318,0.94444732343706,0.938134181818182,0.933004855776095,0.937746195052302,0.945491168742329,0.944184509077741,0.936430731262445,0.942121693775431,0.942215603044309,0.941106681566205,0.935272121727388,0.934525566579191,0.947702376083478,0.93362428512977,0.947648863858314,0.934333692747644,0.903187875908009,0.90428773000623,0.920951483636522,0.928873461565373,0.951892949388106,0.931082087628236,0.909936240852623,0.914669858550873,0.928151920071051,0.928179921568574,0.928761259081822,0.922327872491881
319,0.944380538918222,0.938093090909091,0.933074440331064,0.936961770419994,0.945399279030403,0.943185244556748,0.936104070843579,0.941242281349392,0.941648290751238,0.940893800751819,0.935034183289887,0.934183073860807,0.948139558850504,0.932899522303759,0.94741835873248,0.92816839341803,0.899101927259555,0.902100525959976,0.918895984793278,0.925834476725499,0.95097318738085,0.929401576030071,0.922022206045361,0.913695014303518,0.935902046408083,0.929654883386999,0.923926207334549,0.920025676511932
320,0.944542938431243,0.938250545454545,0.932987189231051,0.938186326346686,0.946390375209031,0.944955546516779,0.937757159637292,0.941344868712371,0.941133572701279,0.940592272553531,0.934526048989129,0.934394661131483,0.947577929691678,0.933017112028404,0.946928938885472,0.931810416764334,0.900625358400467,0.902387734572111,0.918533866487318,0.925801175857394,0.950485824980013,0.930316165768826,0.907135713445835,0.909881065133393,0.931848516442282,0.918153373614315,0.920665189509919,0.918661399655044
321,0.944399880882694,0.938012363636364,0.932740218142172,0.937509312556147,0.94593530234997,0.943635530421146,0.935796117849581,0.940295445153344,0.940527135422479,0.940109319064176,0.934023024775619,0.93391640261461,0.947401954715773,0.932577512294855,0.946299085243314,0.928385917209695,0.896925858951175,0.900996245667937,0.916931109145528,0.923642606103488,0.950026136153988,0.930593930059855,0.906680904359958,0.908141561311062,0.932074831816449,0.915811706163697,0.923523616618707,0.918856587311852
322,0.943933484079009,0.937989818181818,0.933191255853395,0.937324508043879,0.945551699266851,0.943100339728167,0.936971447792794,0.940708698021193,0.940505969446593,0.93984909609853,0.93393327886832,0.93439984550565,0.947872841713912,0.932636467361162,0.946307478987392,0.930956073320519,0.899718632717801,0.901776495730902,0.917613404443832,0.924638638810179,0.949764005903696,0.930791902982729,0.907841212507151,0.908278245821935,0.933271549907745,0.912363223017419,0.924381309882892,0.92331297610937
323,0.943344466519424,0.938473818181818,0.932884434836408,0.937281109723972,0.94575444005983,0.944699380666445,0.936767824668258,0.940198019418691,0.940361655974642,0.940157296680553,0.934075722550368,0.934465622252889,0.947789553373567,0.932751493822054,0.946422085877687,0.927778350757114,0.897003588771121,0.901328008436569,0.916734509237949,0.923440930059571,0.949796291740975,0.931252961595888,0.908164566243587,0.909554182836165,0.933768167768863,0.910524530112757,0.923247846932302,0.922328890862264
324,0.943228049789866,0.947053454545455,0.931877081227169,0.936227253855579,0.945200913937992,0.942306443296818,0.934690221233287,0.940067043099919,0.940470692820116,0.9399040638312,0.933834270927883,0.933799106149089,0.946990698280371,0.932056208529196,0.945998201801749,0.930916318972388,0.89885003864492,0.901840933560547,0.917094006211808,0.924282431771572,0.949856635508271,0.932539032845816,0.907933693657511,0.909140260873994,0.932989495138753,0.911881984035907,0.925716233322952,0.92000259344991
325,0.94278829380517,0.936798909090909,0.931701857943672,0.936363596910618,0.945127256311766,0.94400961964451,0.936286827994222,0.939794767205723,0.940273785105054,0.939567585051446,0.933602400718989,0.933371719303726,0.946904493227718,0.931859157628225,0.945717334211448,0.9272615442314,0.896926225601269,0.90094469540422,0.91595559912792,0.922805594396175,0.950522723079761,0.932552582323427,0.907177329963496,0.909299188854796,0.932235670190672,0.920469909318546,0.926647575257878,0.919454031270081
326,0.942644871313896,0.936656363636364,0.932080787307777,0.946278304745896,0.944574094831641,0.948796582907207,0.934869380802225,0.939530878957557,0.939894401022124,0.939409671969729,0.933420992621673,0.933669496794923,0.946711342057112,0.931767841357043,0.945390301028718,0.929300642257747,0.898297496953138,0.900127623724315,0.916320713241996,0.922337885574475,0.949381572474018,0.928453865346044,0.906741347397514,0.909478748459881,0.932341440729044,0.920952506772836,0.926634364733978,0.922941270919449
327,0.943007624383429,0.936618545454545,0.931754857578803,0.935713345417354,0.948861552104748,0.942566963240926,0.935052857469209,0.939197631328761,0.939796267861197,0.939563454528181,0.933375959977797,0.933527574552111,0.953209452999774,0.931764637277352,0.945345103945221,0.926355820167831,0.89590510508925,0.900481111246942,0.915589361585801,0.921607885645567,0.949145962732919,0.932376439114481,0.906145504557339,0.909169918833901,0.933327625082056,0.922662144763614,0.926930610732428,0.920115293105666
328,0.94317440320916,0.937225454545455,0.931272452736584,0.936101760380517,0.944999631711869,0.942992575907275,0.936649823988315,0.939839931453576,0.940220549468734,0.941622996974233,0.93375889714097,0.932552264162009,0.945741697254337,0.930854037829287,0.94453639898694,0.928523557264076,0.897772454018412,0.89938419527829,0.915019034615814,0.921861570910457,0.948072074288174,0.932355362149309,0.907154209675906,0.908802418026366,0.933970307019974,0.925423919920747,0.925286561033116,0.919936059918198
329,0.942251098112662,0.936277454545455,0.93115419504731,0.935269235943646,0.944197055299375,0.942064428251247,0.933811691780785,0.93961023899307,0.939690437981766,0.939600311505001,0.933693104767648,0.932559716699874,0.945788364651262,0.930720748114159,0.944106381021099,0.925633866204116,0.895444225920988,0.898605786296172,0.914674516682532,0.920759648926533,0.948060543632003,0.926923527124737,0.906087703838364,0.908132534975439,0.930785438586771,0.925825688244761,0.925159079477484,0.924256326541142
330,0.942167161285708,0.937053818181818,0.931289398198157,0.934811022015968,0.943773706269431,0.941499121743002,0.936254090000701,0.939169564974739,0.939887987090037,0.939272411504333,0.933472412874609,0.93235007356951,0.94546493366424,0.930729399129323,0.943940765993714,0.925966152547935,0.896193658713293,0.89813262851849,0.91422701784528,0.9202571425685,0.947201509747248,0.927827202006527,0.905790112708099,0.908003264954543,0.932401209477712,0.920282100457024,0.924645850623983,0.919849498435613
331,0.941729230014641,0.936306545454546,0.930977890138607,0.935127468098618,0.944261961524465,0.943471889063496,0.935444634116947,0.938987294974477,0.939542276150563,0.939264150457805,0.933177944096923,0.93215144723425,0.945943922641012,0.930881272506657,0.943770308421669,0.923787539262107,0.893222693000943,0.898682007043239,0.914216158040861,0.920207378349871,0.948034791833221,0.926271646701888,0.906662077840063,0.908180245606592,0.933381014020472,0.92313523290846,0.925439803110352,0.918176655352572
332,0.941569750043428,0.936767272727273,0.930344418309175,0.934325684138348,0.943847728537371,0.94098388731315,0.934347371696746,0.938678887682,0.939154553955921,0.938988676329337,0.933117261810849,0.932149827117323,0.945157706634484,0.930373425875699,0.943584031870401,0.925980404106699,0.895323598040035,0.898823770268459,0.914417251660614,0.92084233984621,0.94747978291618,0.926071415532745,0.906029903119389,0.908323699869183,0.930885165094379,0.922042001940578,0.924228067805656,0.918952993041475
333,0.941267942409118,0.935980363636364,0.930819251774947,0.934795470951335,0.943859032430505,0.943102153933906,0.935185248475975,0.938349511274448,0.9390124853602,0.939243815574043,0.932981525118314,0.93171531175748,0.945030667609521,0.930194958636933,0.943162407648638,0.924176081758942,0.893639207507821,0.89836644578606,0.913664554871596,0.919849674643035,0.948014036652112,0.926758675147134,0.905944027765484,0.906600314503323,0.929895622946499,0.910095931951382,0.920565780317574,0.920007345845032
334,0.941602959831484,0.936108727272727,0.930715776296833,0.93442043713681,0.943927585072735,0.941369224612096,0.933779313545435,0.937977874034977,0.939048403379886,0.938591510630855,0.932681307492474,0.931693602190657,0.944990157716357,0.930037317916156,0.942842154028432,0.925207069523229,0.895317364988436,0.89886648334411,0.913856286590988,0.920315886796505,0.946947450956276,0.926000280775286,0.90533860652045,0.90713738147293,0.930785438586771,0.917708473779607,0.923691060009135,0.917828712138262
335,0.94117013775858,0.935804727272727,0.93001199882896,0.933905082087922,0.943279981388687,0.940461396060343,0.934825850063587,0.937953033698658,0.939244669701739,0.940695535635136,0.932486166035677,0.932150799187479,0.945897255244087,0.930113575012792,0.944218082384598,0.923202100229713,0.893529212479596,0.898455185882887,0.913083742573204,0.919646501930889,0.947959458212902,0.926391710128498,0.905659317938305,0.906420432529108,0.930016839341268,0.921463632155458,0.921701555109847,0.91879616400244
336,0.941255534356438,0.936166909090909,0.930390928193066,0.934208508674601,0.943400313154304,0.941851803338647,0.935446073149629,0.937493003574105,0.938443569584108,0.938745610921866,0.932450714805392,0.93144248406696,0.945945218957593,0.930110691341071,0.943128186999704,0.924842154610661,0.895127806889795,0.898721774389534,0.913543599118933,0.920108972413785,0.946718375253674,0.92634993257253,0.904651933979028,0.905247976005421,0.931409316873423,0.906399867141362,0.917045505961414,0.920739214693863
337,0.941069413566235,0.935603636363636,0.930068964423184,0.93351051902944,0.943111516916823,0.940241877165935,0.933048644701032,0.937212017432109,0.938872340944105,0.938856499584882,0.932733366506316,0.931039722998888,0.946027535060502,0.929847315990505,0.943183714845143,0.923103839482443,0.892559789630842,0.898461813773936,0.912618268887259,0.918813980228264,0.947407524137507,0.926408270601134,0.905170158710866,0.905825983854464,0.929028976090822,0.906087078784289,0.918128108394991,0.91753779766542
338,0.940538421900067,0.935494545454545,0.930650878784426,0.933475438720849,0.942835483139332,0.94101182608153,0.934198431814135,0.937627528512351,0.938370771454923,0.938647431561201,0.932368634028965,0.931371198922169,0.945853180480324,0.929651867129379,0.942604546503763,0.923467254230932,0.892908840520408,0.897443696065537,0.912177136142253,0.918241504630504,0.945516112170223,0.925137630700708,0.907088151711364,0.906543577536545,0.932948530041351,0.905210863842651,0.912193610796168,0.916757047038189
339,0.940513240851981,0.935147636363636,0.930330717723222,0.933634565893839,0.942412863392816,0.942297009426976,0.932636002079402,0.937158465538227,0.938354095231498,0.938788504817302,0.932322962624183,0.931010560894201,0.946088461939821,0.929570483505238,0.942641349843182,0.921031362805307,0.891163586072576,0.897143231671304,0.911655491054143,0.917505892195736,0.946407431892258,0.925857634885991,0.906528640751687,0.906721847665113,0.930661871735594,0.90195358573984,0.913328725062246,0.917564614752181
340,0.940282232106493,0.934709818181818,0.929961162444242,0.933436741885599,0.942311128354613,0.939837309286157,0.93244748879803,0.936295828404247,0.937804100555062,0.937898218187584,0.932563136724856,0.93158246216946,0.94615975935179,0.930045968931321,0.943522370135059,0.921635178847687,0.893422883952312,0.896482651863395,0.911611302884439,0.917431432951321,0.94515020601439,0.924795506391025,0.905469401290244,0.905604516262555,0.927858784578991,0.910446078309842,0.920451179022745,0.918671583358878
341,0.940108154426244,0.934888,0.929986039823998,0.93284760969287,0.942069370898237,0.941010737558086,0.934027186924949,0.936451967661108,0.93702961825559,0.937979557722633,0.93188509202309,0.931284684678263,0.945830819019298,0.929704734444273,0.943123021618733,0.921054615348554,0.891458739398312,0.896739666749638,0.91094211424664,0.917065871736281,0.946333635692762,0.925742840700674,0.903903827530582,0.907068716848365,0.929299614357259,0.917663644177942,0.921764965624566,0.916435241997052
342,0.940240628635742,0.934035272727273,0.929122542367259,0.932626278261348,0.942045304545113,0.938986809635755,0.931481897868253,0.936011616244548,0.937352880432761,0.937890592606173,0.931822174073845,0.931413321962273,0.945847671134854,0.929309351010455,0.942627145045512,0.922311752847968,0.891940884272031,0.897772881320983,0.91177345099869,0.917930945972896,0.945506887645286,0.924891858231816,0.904632777169311,0.906641900121017,0.929931887131083,0.919260868546363,0.922064844517088,0.916233265204355
343,0.939984073899442,0.934445090909091,0.929184555545781,0.932229183634204,0.941761613291628,0.938123247704032,0.93313138908026,0.936017423076414,0.937079967622471,0.9378102062688,0.931789597267636,0.931119756775086,0.945368358078937,0.929310632642331,0.942373072868998,0.921092869532605,0.891264781498543,0.89709610000162,0.911792549275426,0.917273534453116,0.9465584834881,0.926029637976777,0.90472889150772,0.906075175191503,0.928929249583214,0.920033499938699,0.92177091036032,0.917434602799908
344,0.940049763590102,0.934602545454545,0.929599178541709,0.93248017058433,0.941886685399527,0.939703058061478,0.932611898281975,0.935706112368003,0.936655044621725,0.937480082140221,0.931382706570486,0.950746177253105,0.945204698110554,0.92892966756712,0.944317515968291,0.921415404809901,0.892409829742362,0.896683329675719,0.911625158496973,0.91706886507274,0.94498992989361,0.924499676129848,0.904609987171543,0.903894025661872,0.926788319574769,0.918614235504162,0.919546918661813,0.917307985415578
345,0.939923493406945,0.934297454545455,0.929169773334622,0.932061738449899,0.941416662230193,0.938292694520046,0.931364256946481,0.93508187794233,0.937439789212536,0.937638948419614,0.931337993307063,0.930931175164774,0.944757144810877,0.929181828638769,0.942787917528236,0.919906614785992,0.890910964157753,0.896242574920944,0.910640661055019,0.916369921009592,0.945599517249862,0.925243015526572,0.90425789822053,0.903982999541591,0.92587970028323,0.908889608124754,0.919609668650337,0.915438596848551
346,0.939026829129436,0.933840727272727,0.929619008337167,0.932168064333669,0.94112312565043,0.938983906906572,0.932823076328092,0.936478421006279,0.937019355964251,0.93804310423439,0.955421195747641,0.93111878470493,0.944856637108488,0.92875248196023,0.942652003441435,0.92127813979654,0.8923207337695,0.896320636748857,0.911017758401557,0.916674867161341,0.945941209027735,0.924688616067648,0.903787565512986,0.905151910004855,0.927241957661565,0.914590439136514,0.920415840871313,0.916592071036087
