Cycles,DischargeAh_49,DischargeAh_50,DischargeAh_51,DischargeAh_52,DischargeAh_53,DischargeAh_54,DischargeAh_55,DischargeAh_56,DischargeAh_57,DischargeAh_58,DischargeAh_59,DischargeAh_60,DischargeAh_61,DischargeAh_62,DischargeAh_63,DischargeAh_64,DischargeAh_65,DischargeAh_66,DischargeAh_67,DischargeAh_68,DischargeAh_69,DischargeAh_70,DischargeAh_71,DischargeAh_72,DischargeAh_73,DischargeAh_74,DischargeAh_75,DischargeAh_76,DischargeAh_77,DischargeAh_78,DischargeAh_79,DischargeAh_80,DischargeAh_81,DischargeAh_82,DischargeAh_83,DischargeAh_84,DischargeAh_85,DischargeAh_86,DischargeAh_87,DischargeAh_88,DischargeAh_89,DischargeAh_90,DischargeAh_91,DischargeAh_92,DischargeAh_93,DischargeAh_94,DischargeAh_95,DischargeAh_96
85,0.979799795316641,0.980751163778305,0.983112663198223,0.982046182416216,0.980821804974289,0.980395288363371,0.981349357367206,0.982725348138531,0.975352958664248,0.977427187638992,0.97802879505325,0.974303312037741,0.974296793909859,0.981905272981374,0.982832111900144,0.981653892210814,0.980521479977187,0.980910747652772,0.981002753386904,0.974254645439639,0.973111339741851,0.97659038733603,0.978294359207411,0.97221681522903,0.98060591956268,0.982181167137411,0.977461359957159,0.97423222662826,0.979134422523558,0.980258820898187,0.983602096360902,0.980652984527756,0.97299471209521,0.977331423502041,0.971795390568174,0.967737198372297,0.97704742884277,0.978313360789611,0.975171917882763,0.980961611441937,0.975694042657514,0.97467709749858,0.971372541993573,0.962539640507039,0.97502610284521,0.971160744953487,0.975648247637068,0.973769406786796
86,0.980284330460826,0.9799346884849,0.982116714001764,0.98162027965975,0.981107153923695,0.980762711366206,0.981690069530761,0.982441226648052,0.975736101588996,0.977568250615402,0.978525743606764,0.974414108854542,0.974461161960363,0.981882697283381,0.982706546857452,0.981247707576382,0.981750838198787,0.981284129144518,0.980869642191823,0.973373290710962,0.973011213484282,0.976634370475607,0.977128593210236,0.972203075105153,0.980321482079361,0.982621043046102,0.977691876819667,0.973940818216907,0.978809980262583,0.979889668108473,0.983464332671139,0.98061472431822,0.971890391081718,0.979319932152212,0.972509116722754,0.968380061544644,0.975997877154269,0.977438724813594,0.975465387454593,0.979367084678858,0.974990602271799,0.97446836363068,0.971048743979686,0.961425464277588,0.97548942834769,0.970992576566937,0.975560031926304,0.973353631241875
87,0.979924530377407,0.980430951865706,0.982562554075269,0.981695689693612,0.98067341044619,0.980124538435059,0.981566263289163,0.982756337279284,0.975646307205999,0.977319566316472,0.978220583761059,0.974230355663836,0.974053894457448,0.981905883135374,0.982569372394755,0.981173800297034,0.980299938350768,0.980516274885234,0.980343473125411,0.973746083050506,0.972593966030608,0.976513334166698,0.977732552204253,0.972348327843281,0.980010570977464,0.983055671312374,0.976420186998726,0.974412739661085,0.978352251949424,0.97950321610853,0.983032466722329,0.980629226171835,0.972470456099228,0.979114855105856,0.972043917085953,0.968083918932966,0.97578000614508,0.977090338050474,0.97613299595923,0.979980065770261,0.974884040205933,0.974197107293767,0.970490729897404,0.960578664633919,0.975493670060037,0.971741542720938,0.975725760706452,0.973405643819817
88,0.979441304787666,0.979643764247234,0.981652896505941,0.981502574432982,0.980634514083098,0.980076201897797,0.981045558410249,0.981668455338124,0.975349014992022,0.977090338979805,0.978080161600983,0.973785957502458,0.973840520377073,0.981557180124477,0.982040227251342,0.981398576154885,0.981020278311668,0.98056340070458,0.980705813028646,0.973639570953494,0.972673738753852,0.976691912327383,0.977492812756246,0.972163490462555,0.979632552330802,0.982216357210106,0.976247837942645,0.973766157995726,0.978132468482312,0.979385519696078,0.982932781535579,0.98001737136933,0.973131444197955,0.977312428372533,0.97235545032655,0.967716618379259,0.975918619591632,0.977078107823082,0.975989042875418,0.978299481822889,0.974756557979897,0.974410725729559,0.969492624148361,0.961294346913407,0.97542645523362,0.971842184033353,0.976933861892467,0.97349146457342
89,0.978923048616554,0.979672401084946,0.98203009551241,0.981195032642709,0.980173968069681,0.979622230365405,0.981064831677411,0.981862871421162,0.975421214529702,0.977196136212112,0.978131224204647,0.973847410381722,0.973428991480256,0.9818186311134,0.982413256246785,0.981333830934961,0.980358620507765,0.980057869187953,0.98043595733043,0.973317404734134,0.972522728660468,0.975414086377595,0.976838139648228,0.971343990217032,0.979276389811105,0.981351730950286,0.976901225524895,0.972981265149926,0.97812107914298,0.979364204597759,0.982786349568707,0.979640940275504,0.972256637785498,0.976040106457148,0.973688042514136,0.965934879321014,0.975972389039412,0.976620347883577,0.97558048037909,0.978860616987688,0.974733349677208,0.974229019803992,0.973515993634795,0.963838923603568,0.975374902114331,0.971696741104444,0.979285199771288,0.973040905617001
90,0.979152220644209,0.979154334657245,0.981539475314221,0.981089786465014,0.980105654289125,0.979679711652959,0.980593779961356,0.981591797989947,0.975092372937915,0.976806996966842,0.97797013384785,0.973581619110816,0.973182439404501,0.981261865588565,0.982187483578781,0.980909627583663,0.980090265025764,0.979238275392743,0.978760341715926,0.972890698864002,0.972168183223829,0.976042086242669,0.977092039530664,0.971810172991431,0.979215746754596,0.981912302634625,0.975741254824235,0.973040101309089,0.97802165328881,0.979044787037455,0.982453549643997,0.979968003357025,0.971080462656788,0.977166799046304,0.972906759151201,0.966944694233626,0.975577148682998,0.97589352294146,0.974597148685802,0.98042833905402,0.976715861730816,0.97286003824291,0.970371178719239,0.961898193794035,0.97445836596189,0.971710051729635,0.976961429302081,0.973301293585321
91,0.978666703334191,0.979556877478266,0.981544378247581,0.980786506981002,0.979999424726058,0.979601981275471,0.98084694575882,0.981685744016649,0.97474138610978,0.976870536109234,0.978001136142931,0.973531367002649,0.973020810821505,0.981061735076625,0.981744187041199,0.980344328517246,0.979182669642533,0.978486569141486,0.979314256043843,0.973209906414001,0.971984344849276,0.975413424977,0.976597741575365,0.971482045747415,0.97901011446146,0.982198762173759,0.975854205009202,0.973176564233222,0.977967476971987,0.978977443683348,0.982514537165083,0.980135237498708,0.971130341969779,0.97768142635131,0.973006169758313,0.966146957893334,0.974634437585542,0.976085712229039,0.974548816611769,0.978248341283042,0.97666584947291,0.973441301822009,0.969858444238496,0.961977571217939,0.974996410858784,0.972049634996685,0.976268352192144,0.973441727545764
92,0.978436221752092,0.978752768092054,0.981305115099629,0.980214046463073,0.979217902002084,0.97879691665148,0.979855842494941,0.980998763696385,0.974370984279916,0.976725824952399,0.97793305267138,0.973240752401203,0.973076817712788,0.980947636278658,0.981739298864354,0.980389528010401,0.979647841123005,0.978851382302442,0.978625579017184,0.972076407307519,0.971625203453273,0.975216658299949,0.97574284651077,0.970415550417912,0.978970404033594,0.981660107113642,0.976423880192785,0.973374943743699,0.977545147956753,0.978421088725796,0.982142110830734,0.980189233762166,0.973456880554742,0.976729207544303,0.972486014257721,0.966371244936101,0.975391399681573,0.97619194048981,0.974907308470248,0.978015916346774,0.977136879954237,0.973300300628872,0.969554191376353,0.960677324023144,0.974682197859567,0.971613306209959,0.974804684902887,0.973376386744724
93,0.978509556800942,0.978854298698488,0.980746180696628,0.98052748990817,0.979784677578567,0.979433783189728,0.980389287330114,0.981126960878656,0.974324570291407,0.976659549674689,0.977941563105324,0.973318552351799,0.973190049036468,0.980352125974835,0.981438370477367,0.980566966561232,0.979974878762004,0.979287378519195,0.979572551216432,0.972517906524458,0.971249976199496,0.975098598293719,0.976182807915354,0.971205280395035,0.978699819025112,0.980934697720362,0.975772646973735,0.972928281802407,0.97736784364715,0.97846032086328,0.982216410348808,0.979741527600576,0.971710058180905,0.975900808840755,0.971733433957403,0.965928251865629,0.974987779670959,0.975973194137039,0.97521816368022,0.978412696397308,0.974804282095285,0.972804028531087,0.968724173932305,0.9600966155009,0.974557883059254,0.971649017643396,0.974748577116261,0.973168011354346
94,0.978140262447806,0.978707860323824,0.981208363881332,0.980400276459741,0.979239474774891,0.978742374747948,0.980127628228476,0.98115012118385,0.974488687727899,0.976258857858074,0.977482303616418,0.972871732402075,0.972857660312117,0.980498868011792,0.981387961153659,0.980128409316837,0.980075099973956,0.979345709078806,0.979115745303784,0.972314087079557,0.971651794361021,0.975063874762474,0.976560858583364,0.971213131894393,0.978575762417128,0.981607013319751,0.974989074300909,0.972519509115446,0.977349374448233,0.978487505336497,0.98212322636989,0.979429892022901,0.97132044144936,0.975600756146859,0.971650825143043,0.964979828118689,0.974544356302897,0.976049021546865,0.974521695016268,0.978588690393056,0.977102557816458,0.972636650671335,0.968348581266298,0.959856876398746,0.974162751239885,0.971657133878268,0.975121872274678,0.972783118277577
95,0.978062998735625,0.978268545199831,0.980226142898281,0.979653389254791,0.979010672639056,0.978483708953952,0.97954093690945,0.9802589387361,0.974341255058518,0.976130259498114,0.977187477869072,0.9726489278743,0.972676246686005,0.979993660499942,0.980960551190821,0.980246905285378,0.979318166083691,0.97915885355734,0.97936908596539,0.972131307061226,0.971475178208324,0.974555257704821,0.975349318158616,0.97048981251601,0.978424000859469,0.981754255992345,0.975074017764263,0.972535219294071,0.97735214482807,0.978604892834482,0.98199444053856,0.979187371662452,0.972460340714076,0.976378852933376,0.972520667955271,0.96542526288325,0.974488841093824,0.975728589589211,0.973875644702926,0.979528618246098,0.976339952602762,0.971803994664749,0.96738663404798,0.959788425421857,0.974313495170974,0.970837394156181,0.974921116668196,0.972591972053642
96,0.977848886584073,0.97804400635868,0.980396764979197,0.9801225708133,0.979181620520544,0.97855523396517,0.979660823164507,0.980552520069546,0.974363096935463,0.976232712565033,0.97702395595972,0.972617141902266,0.97221479860348,0.980106538989908,0.98092633395291,0.980119858061375,0.976238341866422,0.964467791315008,0.963542726381516,0.973338444160704,0.96648527947044,0.964689806427888,0.955473007906791,0.94679104314039,0.978106933102089,0.981102004908089,0.975376244144749,0.972363023414635,0.976878717695832,0.977883886465283,0.981484250514447,0.979619650320198,0.970878852566517,0.977304689616066,0.971377095936136,0.965800237332666,0.974688556185581,0.975507397190961,0.974501875388786,0.978710722301931,0.976224891721827,0.971784782031042,0.967340377188853,0.960344067389183,0.973611654920386,0.969638139291472,0.974851063015531,0.972564015292998
97,0.977858053465179,0.978056697684484,0.980028064390551,0.979864209479894,0.978684793025588,0.97815515113986,0.979168538188019,0.980182281387922,0.974055490501817,0.975822292267286,0.976927605689711,0.972371633108753,0.971933850991231,0.98023619671487,0.980998434561366,0.979579296555401,0.979560477237587,0.979264309936298,0.979233002063719,0.971547462973897,0.970846516623913,0.974252997632847,0.975727368826627,0.970493738265689,0.978062297349837,0.980417033229924,0.974797028209847,0.971963492009218,0.976620764550958,0.977714601336611,0.981453911544566,0.979705118691501,0.972820308902934,0.975833622364162,0.971518160987777,0.965097378248412,0.974754545962403,0.97457091120785,0.974086706349965,0.977041071849284,0.975511645011032,0.971034186765035,0.967081729680779,0.960323821325597,0.974315452884364,0.969983241598236,0.974850414370599,0.971761071121024
98,0.977295599831591,0.97790147300734,0.979908759678799,0.979186830653982,0.97894399315947,0.978337392949267,0.979380217461253,0.980200874872374,0.973594687570152,0.975410959924434,0.976674420279878,0.972104630943674,0.971576198288746,0.979940272024958,0.980498312967967,0.979443698075937,0.980407742088623,0.980070392132954,0.980148595693407,0.972407449534963,0.971206971151163,0.975114471908002,0.975841640239344,0.970930150771688,0.978014275437069,0.981111265453535,0.974325838201168,0.972071306960564,0.97634618912706,0.977629649857807,0.981508707439146,0.980243538575702,0.968518130955869,0.974892659930196,0.971837395050052,0.965277017170691,0.974755593419178,0.974677838338758,0.974788738418122,0.977199783869498,0.975926452561902,0.971543158739339,0.967187925005253,0.959645738878484,0.973906290785696,0.97074162258469,0.974314309334228,0.971527014520286
99,0.977778498032722,0.977555553024522,0.979936542967837,0.979668471261564,0.978361201433478,0.977638146150093,0.979019252033901,0.979878587808546,0.973382942707543,0.975423120525849,0.976553146596176,0.971822492601437,0.971662034937342,0.979798106143,0.980526419984822,0.979408576848148,0.980017736517115,0.97995043550189,0.979961975779708,0.971626689564576,0.971307425691544,0.974561871710772,0.975577860984051,0.970650768252855,0.977708905325107,0.981441558241114,0.974604366586442,0.971663150359039,0.975917395892204,0.977581459200739,0.981440599547578,0.979823293370956,0.969220627014357,0.973787424802152,0.972191632847225,0.963949084399598,0.97400840758638,0.974474117693924,0.973301570931491,0.977455839262109,0.976185666421509,0.97114164725865,0.967370672174056,0.958076508267464,0.973923257635082,0.969695602234367,0.973079289383531,0.971450295967822
100,0.97711684565002,0.97772281819025,0.979735849562315,0.979232404544012,0.978253337569441,0.977788707931699,0.978922559032547,0.980034838318236,0.972959149622924,0.975497300194478,0.976499348495887,0.971726226514708,0.971699474326624,0.979089107195211,0.980017438570893,0.978729668244882,0.980499391749552,0.979688112759233,0.979886997513496,0.971809469582906,0.970637072190047,0.973826724949287,0.975530110681907,0.970025919762256,0.977726451793234,0.981610408853081,0.97497553258936,0.971796840898708,0.975195250214551,0.977040858881075,0.980894188508403,0.979186446012222,0.968442788776806,0.973734660553518,0.972129326199105,0.962059213174544,0.97376574676685,0.974651630708633,0.972752184766217,0.977592684292871,0.974409414072076,0.970946590180846,0.966404164420332,0.957533078211508,0.974111198120595,0.969135257378794,0.973361774251456,0.971216239367085
101,0.978074784725619,0.978776198232001,0.981715327190721,0.981538312231639,0.980382831733679,0.980039949494851,0.980948865408895,0.981143270952737,0.972937307745979,0.974274247707195,0.975845260858478,0.972892923050097,0.972530750522782,0.979357574955131,0.979975583556662,0.978930928150214,0.981167313379202,0.983062387334689,0.981263360664618,0.97320924893192,0.972064774138143,0.976036464337611,0.975519901996621,0.972547886785305,0.978246689181556,0.980451914617771,0.977461359957159,0.9749940162702,0.977123742401464,0.9796901093619,0.98314267767414,0.980488835886842,0.968963207902558,0.977314538942478,0.974763357250218,0.963894669502752,0.974467891958325,0.972410354180397,0.975163225063692,0.977991227810296,0.979439078205443,0.973818716101099,0.975569211825468,0.966563465303389,0.978426324719394,0.975879199258761,0.975436140744275,0.973717719287467
102,0.977902250927656,0.9787039553005,0.981655184541509,0.980738965872697,0.979731726227131,0.979529803067802,0.980569606711017,0.98123330256166,0.972802616171483,0.974095182851363,0.976209993741792,0.97295619227062,0.972315550130733,0.979000024711237,0.979604998649641,0.978210484877563,0.981333799274056,0.983936357075299,0.98151471952183,0.972776954464106,0.971886188288576,0.975354229623736,0.975630221660196,0.972101987050915,0.977277015942967,0.980044141933293,0.976518364407458,0.975145265244803,0.977050173425778,0.979147964469893,0.983171778318719,0.980364490205849,0.973250038368702,0.978270627127718,0.974077634083557,0.964048147416932,0.973732228150052,0.971780672187275,0.974996322937533,0.979478183093008,0.977945248018305,0.972770813469424,0.97560341584102,0.965959618422761,0.977251696684939,0.975659411618423,0.975619707260056,0.973097794374124
103,0.977368280103219,0.978272450223156,0.981721210710752,0.980684211630719,0.979819324759137,0.979511513567217,0.980444493807238,0.980747914757029,0.972572973104155,0.973911861785036,0.974756533201786,0.972618958243525,0.972026384115959,0.978468885654395,0.979308347417393,0.978183609503254,0.980773022032183,0.982902884561516,0.980908287377491,0.972839415261737,0.971747981224849,0.975491470247225,0.974873791011747,0.972149750338678,0.978036131564034,0.980027164266642,0.977000326232142,0.975090125598257,0.976585980892998,0.978872721678567,0.982737126137982,0.98053789534907,0.971088485203633,0.979520788058677,0.97410388688473,0.965131910779103,0.974487793637049,0.972632944318919,0.975904200961287,0.981151360479437,0.978401569012013,0.973339377172005,0.975677035912587,0.966564750767744,0.976705168363352,0.976047692294706,0.976080245161839,0.972634557351832
104,0.977393816414872,0.977940197821973,0.980686364909641,0.980576014625612,0.979001193693429,0.9787707887935,0.979629463272176,0.980199896267929,0.971949569533009,0.973386219788886,0.974644681784237,0.971794944759008,0.971536932587792,0.978075641401511,0.979246939695784,0.977662899126031,0.98004411052026,0.982517639227137,0.981022241130104,0.973156321624454,0.971712526681185,0.97528577466214,0.975398056398046,0.972161200441909,0.977674735887176,0.980120078405952,0.977004942724715,0.974653012981228,0.976238144313395,0.978458776290938,0.982377702219296,0.980134928948631,0.971738660304438,0.977996604796481,0.9744766766614,0.964056170126082,0.974261193821402,0.972158062061066,0.975022401394745,0.978443028027837,0.977281032932908,0.973612587336074,0.976020704830747,0.965951584270544,0.97624934742887,0.975411054831335,0.975066413132984,0.97262675546514
105,0.976891929674307,0.977728350306626,0.980871695790636,0.980001914759121,0.978946934901216,0.978616961029647,0.979738569564245,0.98025078369906,0.971543067934305,0.972818623717855,0.974329795728309,0.971311192537017,0.971033783722084,0.977494469716684,0.978517684812801,0.976976355473246,0.97988553682635,0.982254657382111,0.98046733589999,0.971362053027245,0.970805809555262,0.974440504701566,0.974065328999582,0.970991327037521,0.976442789125007,0.980204349369511,0.975800038163005,0.973805279420929,0.976019284306229,0.977981194522823,0.982008062116874,0.979771765508113,0.969593152233058,0.977284639201586,0.974459874868648,0.963377727982721,0.974303441244658,0.972592409850994,0.9754859025076,0.97880171719352,0.977707281196372,0.974094531368044,0.9742883528812,0.964991021031482,0.976089141216393,0.975963283452036,0.974658415470701,0.972785718906474
106,0.976605464639738,0.97719726713451,0.980621646189293,0.979606831755624,0.97882861151097,0.978646354869874,0.979489977084412,0.979371018303165,0.971292493068238,0.972477214833137,0.97409575879485,0.971085966220896,0.970846586775677,0.97787886673657,0.978419004742754,0.977310465240215,0.979663995199931,0.981784717393382,0.97992200939111,0.972564259011121,0.971072375198365,0.974724576257174,0.974865228888603,0.971478774289349,0.976914696767787,0.979907394545539,0.976103187842005,0.97348183456689,0.975779800360273,0.978322853924851,0.982007752535549,0.979437297224746,0.97222768685558,0.977089411481641,0.974149391740099,0.963171230425462,0.974285634479484,0.972360734400694,0.974534908101255,0.978595391567242,0.977910925880526,0.974077598199353,0.973684081939791,0.965018658515109,0.975577851735839,0.975252950576025,0.974764793239563,0.972919326216062
107,0.976122239049997,0.976975331642241,0.979437424351824,0.979375355738638,0.977686235132764,0.977459496921158,0.978557346953109,0.979246409337191,0.9710012680423,0.971897762175726,0.973695768399482,0.971012101676362,0.970463974480338,0.977647008216639,0.978140684173672,0.977181585604328,0.97887706088109,0.981220525765959,0.979785595188707,0.971526423547326,0.970552703507439,0.97422687230934,0.973678716208428,0.970897763336835,0.976736461591551,0.979433254618697,0.976138580951736,0.972908875111165,0.975404259982294,0.97769575755404,0.9819350009241,0.979215758269528,0.969870453308777,0.977973388527082,0.973781152448966,0.963640384504033,0.973817770453339,0.971880610616816,0.974208753529719,0.978514272090244,0.976240581841955,0.972191829355341,0.973840443153741,0.965259040349441,0.97529528843644,0.975093223073742,0.975378735667785,0.972451538093199
108,0.975841994399036,0.976235980559492,0.979862998967442,0.979323552324072,0.97794739642781,0.977533634718175,0.978727213036569,0.978773417188861,0.971315245023389,0.972191136684856,0.973568111890322,0.970822596738335,0.970545854120311,0.977000244976831,0.97801511913098,0.976772041548107,0.979631687046079,0.981527337918489,0.979172226728992,0.971247979886308,0.969857728795064,0.974043002943894,0.973359941777563,0.97028698211592,0.975609793638143,0.978654751431526,0.975068170207003,0.972404609181583,0.975195558034533,0.976771794379116,0.981044025869854,0.978935594799697,0.971065463982253,0.97857419743819,0.972859154071739,0.963129023999062,0.972805927208737,0.971402234008279,0.974108959966786,0.979737060032645,0.976477894908883,0.971458167258025,0.974544068616513,0.964443413216373,0.974863612633777,0.974737082687552,0.973872257813009,0.972344912308419
109,0.975556184141689,0.976275030792736,0.979045189683051,0.978666501420332,0.977383235732879,0.977732533037043,0.977950402370285,0.9785297446821,0.971058906328684,0.97221120167719,0.973348664272195,0.970301306796991,0.970151066413824,0.97703776944782,0.977940574434102,0.976555816945717,0.978673651381833,0.980884383558032,0.979072475907865,0.970879789921326,0.970100658075724,0.973576054123733,0.973455771694279,0.9702860006785,0.976249162310063,0.978455649704434,0.975627996873096,0.972115357069257,0.975092438340579,0.976359702478297,0.980659835445142,0.978846732377548,0.969265971844349,0.976091111897494,0.972368751745811,0.962043167756244,0.972097846428871,0.970809592132399,0.974187543051186,0.976599499739712,0.974057693879219,0.971709559685512,0.973134863175794,0.963215794757619,0.974077590707387,0.973509583325488,0.973520692259817,0.971755219706005
110,0.976036463233932,0.975532100105273,0.978469258444404,0.978466173026028,0.976824631661247,0.97707672380176,0.97784978938239,0.978124928643426,0.970750693176234,0.972177456008264,0.973219791986758,0.970149642301861,0.970053358739358,0.976839774474878,0.977759711890857,0.976549403504121,0.978885632432112,0.981119683103581,0.978839283590924,0.97066709446834,0.969751365164072,0.973608462752895,0.97272733260226,0.969837810923464,0.976375065914693,0.978089549474464,0.975593834828051,0.972119053581874,0.974756298920291,0.976192579750904,0.980639403077672,0.978621490821407,0.969184699956748,0.975187084437572,0.971650125068345,0.961552736057752,0.972341205552918,0.970732017547231,0.973931626457742,0.975484635971057,0.974386859524393,0.971990585158208,0.97178299018019,0.963607861385808,0.97355716523101,0.972740488909003,0.974068797227432,0.971238669791322
111,0.975309005740432,0.975685372270755,0.978791544597245,0.978624534097139,0.976646165995296,0.976786704578189,0.977475104002143,0.977745556320317,0.970300811183041,0.971842431439289,0.972934084561495,0.970050046256157,0.969533164298042,0.976522494394973,0.977472225990192,0.976103211210207,0.978734641264106,0.98054395718471,0.978414516849301,0.970670053137702,0.969007148029942,0.973296612372292,0.972551479765398,0.969389621168427,0.975214536356128,0.978557207019493,0.974558817193049,0.971576590355244,0.974356440763738,0.976577178264037,0.980862920794547,0.979011189568539,0.970692938763551,0.97559336915205,0.971201027149597,0.961739002435415,0.972211670065082,0.970358122024124,0.972974720934429,0.978422571811899,0.973496118329656,0.972019566927698,0.972077470466461,0.96390416091957,0.973463847559384,0.974136805956407,0.974024365049584,0.970929194952569
112,0.975386269452613,0.975222301588206,0.97812539938478,0.9784786320751,0.976588311740949,0.977387645311715,0.977431657484643,0.978065559973773,0.97029019360397,0.971716873229682,0.973133167926971,0.969923205091568,0.969462546913381,0.976731167062911,0.977526606957587,0.976350281412655,0.977557371698717,0.979542780686982,0.977485711190325,0.969708814336265,0.969262880340259,0.97274698847774,0.972108883861386,0.969173704936074,0.974822973067403,0.978640860613357,0.974322145007109,0.971098200013985,0.974098179798883,0.976495315929916,0.980839083032498,0.978918624545467,0.971155107223083,0.976810464487198,0.970892294207792,0.961269150729962,0.971771738219603,0.970458409888733,0.972980632051398,0.977833926563596,0.972362834027948,0.969182284258405,0.971740968103941,0.961241964240953,0.972171430435918,0.974007270847848,0.971814107443493,0.970242628923739
113,0.975582375230563,0.975652179572498,0.978282620114513,0.977980597981896,0.976502674370108,0.976788010971088,0.977703443218178,0.977300943700886,0.970008372719496,0.971288516044849,0.972831655410098,0.969564174969364,0.969111590687028,0.976012710728124,0.977129442588974,0.97600578797834,0.978239469355057,0.979857831619118,0.977709655086764,0.970714433178124,0.969346920740055,0.972814782038741,0.973039191472125,0.969768128866659,0.975831125402761,0.978708771279962,0.97513403216772,0.970973134670424,0.973979053465868,0.975900964492753,0.980028289541507,0.979125661647071,0.967184295341342,0.976084076664343,0.971591318793715,0.961412513054343,0.97235098181615,0.97070511104697,0.972331104610428,0.976368132883579,0.972396175533219,0.968939358415264,0.971488509893919,0.961364404720739,0.971783150613417,0.973661519242294,0.972535076285509,0.969972488597055
114,0.974714140634361,0.975074236120489,0.978571239458285,0.977878630501326,0.976113383878994,0.97655677942797,0.977047825469132,0.977953999067064,0.969873984504402,0.970971732377996,0.972752629952047,0.969095558924532,0.968765200239856,0.975814715755183,0.977070173444735,0.975637778591504,0.977453524061333,0.979536519214482,0.977618492084673,0.969504008668244,0.968246845038038,0.972689777326262,0.971451246941511,0.968553436486768,0.974370766722169,0.977851553456499,0.973615821643348,0.970759044981322,0.974119419377637,0.975270161148322,0.979927675610781,0.978901962841314,0.968746947944135,0.974614768220726,0.971768437692302,0.960826855286372,0.971991354990084,0.970593990695243,0.973347816728948,0.976510621008393,0.972581841954727,0.969555790883182,0.969868868319426,0.962182924148605,0.971321130253198,0.973009298607968,0.9726784268155,0.969541434357364
115,0.97525236751074,0.975060243120244,0.97792732087705,0.97807764741678,0.975763316611166,0.976794216337358,0.97689755931838,0.97725494929198,0.970215567191074,0.971068105144208,0.972608864407207,0.968928455528701,0.96874054503228,0.975928509476149,0.976691339739289,0.975424913410903,0.977285060116243,0.979214547707477,0.977147813541273,0.969613150693578,0.96877931975862,0.97172876226154,0.972282760823676,0.968832819005601,0.974570242359821,0.977423098887191,0.973760163977816,0.970512610806816,0.974100642358738,0.975080487664736,0.97968867882764,0.978550832853795,0.968397443946814,0.973879234594774,0.971044210417251,0.961177063981454,0.970471495209631,0.969418491125398,0.972853716892964,0.975052586582697,0.972898586254801,0.969583795739094,0.969369489692376,0.959944930707044,0.970660075698251,0.972575242367006,0.971157030127287,0.969218306216901
116,0.974590387739428,0.975041694259453,0.978184888309544,0.977407809594255,0.97567571807916,0.975926444854216,0.976916505919996,0.976940817265192,0.969912511148458,0.970845262123283,0.972455068708077,0.968945710770661,0.968457771108358,0.975669804180226,0.976274928174352,0.97503002864976,0.977034177411326,0.978594332378733,0.977449047809049,0.969381059519223,0.968332198569081,0.972078973876661,0.971260245732934,0.968614612752602,0.974966730972933,0.977211649766171,0.974229507389466,0.970309610655567,0.973675542963666,0.975084194638357,0.980022407496326,0.978339167501037,0.969622451969361,0.974545822935845,0.970286379556699,0.960725001761508,0.970238959805592,0.969224904097545,0.972472971417663,0.976850970118406,0.97279758110648,0.967860520186942,0.969596213452602,0.960275937778383,0.97083822761681,0.972437266374179,0.971632162540042,0.96884219026266
117,0.974528838680571,0.974356688084635,0.977733164716007,0.976717643849558,0.975174314541487,0.975574371967944,0.975965255852622,0.97695060330964,0.96940923790051,0.970698118846166,0.972395191726399,0.968766801156646,0.968305882854282,0.975552044458261,0.976356499625443,0.975427051224769,0.976400541985765,0.978085834901448,0.976677134997873,0.969509926006967,0.968181188475697,0.971897419413298,0.971481214372512,0.96831396575634,0.974504981811701,0.977801855195938,0.973649675922221,0.969658100306718,0.973179029332782,0.974990284639969,0.979872570134875,0.978166070907893,0.967772034099312,0.974680547650689,0.969737170956141,0.960700584820616,0.969861177062093,0.96875037127476,0.971930539507646,0.976078924313412,0.973453951131813,0.96788526866426,0.969862353268845,0.960923490447072,0.970094296528322,0.972561931741815,0.971932160821133,0.968748892700977
118,0.973438307217544,0.973899474937072,0.976437482860162,0.976788791577158,0.974386581473826,0.975397682328358,0.975612457063897,0.975778235184744,0.969079789589919,0.970461291133614,0.972202491186382,0.968476792002286,0.968051721146558,0.975067277105405,0.975909231444175,0.975203496974841,0.976459553817802,0.977628747408904,0.976195226229578,0.968878743209854,0.968227804634959,0.971396408462488,0.971596144410086,0.968099358107213,0.973378313858293,0.978107761880508,0.972782698616899,0.969790866718233,0.973313854484876,0.975180267038023,0.979721184866798,0.978154346004971,0.967158483668885,0.973989687755247,0.968525341653954,0.959041279280272,0.969494916343119,0.968085046904669,0.971120021057485,0.973549054711208,0.974743482879791,0.968573992736973,0.969388057586532,0.958576875267537,0.969723962411903,0.971491887336271,0.970099738887983,0.968386104969834
119,0.973876680567587,0.973570802140604,0.977129450188322,0.976833053988338,0.974839936562974,0.975038750879366,0.97581760302623,0.976113570307836,0.969010320286857,0.970680485974114,0.972207354291493,0.968136833463303,0.967936967896485,0.974711252246511,0.976051905105823,0.974542607088441,0.975593167814485,0.977372356587563,0.975998697293912,0.968955997354292,0.9677941430407,0.971467839726762,0.970725113036491,0.968100012398826,0.973704616598897,0.977910512262506,0.972778389890497,0.969343280648787,0.973008497062782,0.974670558165196,0.979403864008354,0.97841167676911,0.968066077881489,0.972998423404251,0.968407729104695,0.959394627296326,0.969326275802352,0.96797008276719,0.971701744509702,0.974097845607768,0.974092669772003,0.968784029156311,0.967911747124827,0.959359401693471,0.969489689376142,0.971172107682308,0.970749356787469,0.968050298763498
