Cycles,DischargeAh_145,DischargeAh_146,DischargeAh_147,DischargeAh_148,DischargeAh_149,DischargeAh_150,DischargeAh_151,DischargeAh_152,DischargeAh_153,DischargeAh_154,DischargeAh_155,DischargeAh_156,DischargeAh_157,DischargeAh_158,DischargeAh_159,DischargeAh_160,DischargeAh_161,DischargeAh_162,DischargeAh_163,DischargeAh_164,DischargeAh_165,DischargeAh_166,DischargeAh_167,DischargeAh_168,DischargeAh_169,DischargeAh_170,DischargeAh_171,DischargeAh_172,DischargeAh_173,DischargeAh_174,DischargeAh_175,DischargeAh_176,DischargeAh_177,DischargeAh_178,DischargeAh_179,DischargeAh_185,DischargeAh_186,DischargeAh_187
193,0.920614844459466,0.925760939313767,0.919909382360336,0.919113968331091,0.919649342702162,0.924033128739064,0.920702958750801,0.921985979793864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.925050533055426,0.923067833319964,0.922371597589518,0.922567445006379,0.922814077630688,0.907750414624077,0.916281909472316,0.922464767379172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.888029072985917,0.89585463493824,0.890402593042258,NaN,NaN,NaN
194,0.920397706309611,0.925550217893935,0.919565303698661,0.918855368901914,0.919351836554368,0.923811543160186,0.920458662454732,0.921716502912388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.925087890621985,0.92313046483071,0.922313854130193,0.922507801331222,0.922608253456531,0.907183317873122,0.916204244045728,0.922563574956972,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8871069725395,0.894416627806614,0.88912007459611,NaN,NaN,NaN
195,0.920115549391722,0.925255945123965,0.91935694837312,0.918595233846673,0.919112170278121,0.923666387655803,0.920205454721448,0.921437456977846,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.924896162945678,0.922928069406821,0.922133866538894,0.922340553087483,0.922360335917432,0.906626688706062,0.915805130047983,0.922390352922141,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.885622406691688,0.893242096595351,0.88776276909417,NaN,NaN,NaN
196,0.919937054471926,0.9250424591374,0.919110122714208,0.918317592654302,0.918816202424783,0.923378850319096,0.920001413538317,0.921156867647649,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.924427495292483,0.922450465571181,0.921499917070564,0.921784391188723,0.922183296176653,0.906176890468741,0.915103059247317,0.921753970366372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.884831717462075,0.892286599582946,0.8867622137605,NaN,NaN,NaN
197,0.919779721320973,0.924791497912906,0.918751579207185,0.918065442854594,0.918614378192153,0.923196404334818,0.919746054768464,0.920941718293251,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.924159508781961,0.922273369575278,0.921334058198035,0.921487095137811,0.921707888760855,0.90529361111017,0.914770823811357,0.921623050325787,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.883539824581897,0.891073658026667,0.885410954871581,NaN,NaN,NaN
198,0.919661644784682,0.924735592230093,0.918623857700391,0.918084791743,0.918574074877406,0.923127987090714,0.919639117521883,0.920909615663614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.924028294188675,0.921819213989967,0.921090184226207,0.921308164112339,0.921555300312946,0.904750220358035,0.914188024915809,0.92139239638636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.882279673541526,0.889686758874774,0.884073698665449,NaN,NaN,NaN
199,0.919339617867525,0.924342409405916,0.91850906222561,0.91777428815286,0.918362405560258,0.923038305027496,0.919386217079538,0.920784600615506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.923658732145939,0.921657235944934,0.92070655879697,0.920930933239051,0.921437067479069,0.904232998565633,0.913796924017633,0.92098759409106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.881425183213899,0.888410964026649,0.882878696986718,NaN,NaN,NaN
200,0.919146708409534,0.924044143372888,0.918120050214557,0.917468698566125,0.918019365896566,0.922786825427546,0.919166504058545,0.920453079228673,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.923822673202491,0.921825384582158,0.920184717640627,0.920419965259096,0.921229695754729,0.903554760703335,0.913713711060574,0.921141363384011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.879735882499327,0.886760588954391,0.881370226159239,NaN,NaN,NaN
201,0.916874731835918,0.923061493486527,0.917746734099519,0.917656966321571,0.917916915485795,0.921912502357621,0.918674838557023,0.91971471874701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.923843976277636,0.922365002869325,0.921953571801534,0.921818517209045,0.920827951727577,0.910434426282502,0.916529082774394,0.921310262587313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.895764559347083,0.898156398671446,0.896631240940026,NaN,NaN,NaN
202,0.916712491608132,0.922890397523194,0.91761747377939,0.917526438106131,0.917738780987788,0.9217211189856,0.918552229472581,0.919570256913641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.923687753726572,0.922207035709217,0.921599739540141,0.921726284721688,0.920924209348874,0.909136138009552,0.915873549590454,0.921130556305189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.891870787857858,0.895166423136614,0.89234737473566,NaN,NaN,NaN
203,0.916653606686137,0.922880875126671,0.917637170590076,0.917524902480067,0.91769847767304,0.92181604020715,0.918556224254781,0.919703606298289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.923497261011143,0.921905293751041,0.92126280031206,0.921300478071726,0.920622437063455,0.908055206037456,0.915246986843415,0.920781024498721,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.888539481770027,0.892738000497112,0.889179585997954,NaN,NaN,NaN
204,0.916380650537309,0.922515030795738,0.917445434448552,0.917226683898439,0.91751695892723,0.921620958605718,0.918313771704343,0.919370232836669,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.923553142990871,0.922000012341184,0.92130150071565,0.921316157594577,0.920716837624535,0.907477949572722,0.915025702016866,0.920761571756842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.886601959868157,0.890867004021658,0.886773352258171,NaN,NaN,NaN
205,0.916172713156517,0.922255161522883,0.917193069061635,0.916957642212026,0.917222529368349,0.921385812852333,0.918113110721534,0.919166813289254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.92329688860869,0.921677598899166,0.920945825577895,0.920986272731465,0.920485943137435,0.90677692932195,0.914642306022122,0.920499731675671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.884728239064301,0.889417886459655,0.88530052462324,NaN,NaN,NaN
206,0.915887796007909,0.92191143372581,0.916937626048047,0.916614583349329,0.916921946631643,0.92115005072738,0.91779260627273,0.918922339417399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.923134799993455,0.921494332311072,0.920696730123043,0.920708652944522,0.920262167381171,0.906099307199881,0.91423271335571,0.920249316220684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.883391272771596,0.88789766214324,0.883491950844218,NaN,NaN,NaN
207,0.915657470089067,0.921646342493572,0.916746505431857,0.916409116581967,0.916696432664391,0.921007052523487,0.917595018199306,0.918773247397063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.922796111972668,0.921214495955177,0.920326619120457,0.920476534518008,0.920022606613053,0.905303462953835,0.913668406228397,0.919873538651363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.881465812768853,0.886193957005174,0.881797626227025,NaN,NaN,NaN
208,0.91545198624669,0.921396609965403,0.916473827708919,0.91612748276183,0.916455535752578,0.920822449238719,0.917338737556638,0.918408388664068,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.922642359343359,0.920978470803843,0.920127588473423,0.920240419350376,0.919878374936125,0.904710505113261,0.913377469074829,0.919740457195013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.880370401877085,0.884895623855427,0.880277698659084,NaN,NaN,NaN
209,0.915131186098742,0.921060561520364,0.916234696116681,0.91575893250647,0.916182026998298,0.920619046621113,0.91713592553726,0.918246332120224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.922159489640068,0.920521538452045,0.919768841875065,0.919762347624245,0.919340136982952,0.903815834560452,0.912697280199908,0.919145450312448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.878282106236129,0.883076370241442,0.878423616161005,NaN,NaN,NaN
210,0.915281465326748,0.92117237288599,0.916213152729993,0.915880861215952,0.916243251117648,0.920645242412774,0.91715374841169,0.91826145739765,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.922227412488357,0.920529251692285,0.919526810779598,0.919735292761287,0.919426490283087,0.903454395046,0.912432539718007,0.91918095928572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.877411110151802,0.881799940511581,0.877040214750235,NaN,NaN,NaN
211,0.915066780715311,0.920954586462285,0.916093125289874,0.915740504993702,0.916024197987111,0.920505634252508,0.916971832176127,0.918128416692133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.922091566791778,0.920371284532177,0.919412245299129,0.91947304505557,0.919282877626231,0.902832497414661,0.912178894297046,0.919000944229915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.875577384066104,0.880179722321775,0.875519332453922,NaN,NaN,NaN
212,0.914867737411278,0.920642804769676,0.915870305118986,0.915445971914628,0.915857446868079,0.920369107950084,0.916807431524055,0.917879621312442,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.921768007041747,0.920093916413158,0.919065170251061,0.919181590395524,0.918973058079868,0.902121625320223,0.9117036558534,0.918694640738735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.874280095073159,0.878511888001783,0.873592054114004,NaN,NaN,NaN
213,0.914671147645661,0.920484917291843,0.915654255726771,0.915240198022052,0.915662083472164,0.920215323243742,0.916565593555494,0.917741024382565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.921771403184161,0.920001049000673,0.918911290074882,0.919057998862466,0.9189349883454,0.901680755316224,0.911330738527322,0.918447313020554,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.87279997308292,0.877326563801012,0.872330221449246,NaN,NaN,NaN
214,0.914372122651159,0.920217675841035,0.915333567027785,0.914922016301592,0.915358424146547,0.919974013774672,0.916343114916056,0.917461361089761,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.921469763989714,0.919768726204654,0.91868891632727,0.918786220466389,0.918627025859254,0.901085950254963,0.91098740803042,0.918212336249598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.871729320826202,0.875949505316024,0.870987873358464,NaN,NaN,NaN
215,0.911621399394037,0.919842923461741,0.915100590688887,0.914653588865605,0.915042150806389,0.919798347877648,0.916056719761419,0.917299613225049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.921468837769056,0.919686965858113,0.918439513726357,0.918590072709944,0.91856667140217,0.900781158841583,0.910863821379381,0.91817867991841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.86993590687706,0.874213103768563,0.869255677849188,NaN,NaN,NaN
216,0.913899509813694,0.919678278154117,0.914777132125898,0.91434247102504,0.914804330483489,0.91954193730515,0.915812423465351,0.917012541633098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.921342871759501,0.919521285457765,0.918314505279841,0.918510752770818,0.918437915227058,0.900217140791774,0.910481041776911,0.917908811721543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.86784316737853,0.872189100794777,0.866832258998713,NaN,NaN,NaN
217,0.91344499182205,0.919273115540766,0.914422281770879,0.9139815989,0.914394528840406,0.919252242667952,0.91539389320718,0.91662514932353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.920997700194105,0.919199489074967,0.917875286413701,0.918043748943169,0.918033385609578,0.899544752461653,0.910007344313951,0.917660248908639,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.866544608711992,0.870577136067536,0.865657943101371,NaN,NaN,NaN
218,0.913241348133486,0.919027069101574,0.914201000413325,0.913619191148897,0.914172399120957,0.919051613722404,0.915198456170325,0.916418334305673,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.920888714896623,0.91907761987918,0.917613290824319,0.917873733724809,0.917935889948135,0.899034303811771,0.9096313450265,0.917394703543301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.865075913784084,0.868759469657891,0.863930521233955,NaN,NaN,NaN
219,0.913054572521535,0.918790545058905,0.913922475199715,0.9134680855442,0.913941347293663,0.918894747158219,0.914980586894963,0.916314618117613,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.920642340201465,0.918780814394757,0.917436374693622,0.917673589227246,0.91772820871376,0.898388700181613,0.909160729524913,0.917061536741906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.863503105621607,0.867021798346958,0.862091714389825,NaN,NaN,NaN
220,0.912549756992354,0.918499036855668,0.913739356412866,0.913165874334805,0.913657070478191,0.918708911130314,0.914766405110863,0.91604606727353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.920405227712893,0.918560832783122,0.917074863780722,0.91729789556208,0.917475339014081,0.897703381306681,0.908706448418599,0.916783949203024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.862211530159827,0.86557807727971,0.860946040343639,NaN,NaN,NaN
221,0.912466336686196,0.918232102578941,0.913443596489905,0.91289867539967,0.913428479922027,0.918419216493117,0.914497832830657,0.915754056815481,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.92006993583452,0.918171159886214,0.916656530846679,0.916891457734463,0.917305727514173,0.897097492921296,0.908129813445796,0.916384704833975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.860626660098222,0.863744856267537,0.859147332091126,NaN,NaN,NaN
222,0.912530128685023,0.918272342383603,0.913433132559228,0.912898982524883,0.913405097846295,0.918544648107308,0.914530098379194,0.915723188902368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.919820164996948,0.918024299792051,0.916647623610932,0.91669408021152,0.916953195582797,0.89634044030968,0.907836718919267,0.916186163357333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.858773888908639,0.861809419295897,0.857137310625649,NaN,NaN,NaN
223,0.91209217207769,0.918087423586608,0.913252168111048,0.912672631243049,0.913230655254983,0.918365900352441,0.914293484356587,0.915624720259538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.919631524722836,0.917668565152198,0.916154347038191,0.91644044087129,0.916634090735343,0.895725931561089,0.907258851161915,0.915930498749775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.857248376087476,0.859933661207424,0.855315370649422,NaN,NaN,NaN
224,0.912100146077543,0.917818953439474,0.913024115974821,0.912527053892182,0.913003295334384,0.918262658114717,0.914104807720378,0.915438278064335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.919349953642656,0.917416804990775,0.91584320807917,0.91608011928735,0.916395768007371,0.894713962494647,0.90677898977621,0.915546075517397,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.855203249348658,0.858021079978274,0.853430100357864,NaN,NaN,NaN
225,0.91171586062307,0.917472153901587,0.91263079528643,0.912050702687131,0.912648872291717,0.917905778976552,0.913783688689696,0.915168492503727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.919103578947499,0.917108892440407,0.915522547592282,0.915794813459794,0.916142279287619,0.894256467504463,0.906202046607269,0.915352474419644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.853422849553837,0.856105006899577,0.851383480971468,NaN,NaN,NaN
226,0.911496575627101,0.91723378681443,0.912289794251424,0.911795481635294,0.912334444904907,0.917621939869255,0.913485001897521,0.914778939440241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.919062207758086,0.917222431336735,0.915461732672355,0.915736399551135,0.916121232605149,0.894059122761053,0.906110820550642,0.915314804030608,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.851418669788371,0.854151793239335,0.849440290492019,NaN,NaN,NaN
227,0.911216565555326,0.917114603270851,0.912276252694077,0.911646525907087,0.912210766030643,0.917616084339354,0.913364851140587,0.914765357558472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.918983479002115,0.917033611215668,0.915367745977922,0.915600510353097,0.915992785940073,0.893212787816225,0.905862722660152,0.915150227658835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.849689056937243,0.852256036376184,0.847448408865608,NaN,NaN,NaN
228,0.911214725401514,0.916914632943867,0.912086670891222,0.911509548062178,0.912096624582007,0.917518081259962,0.913278195095944,0.914623673837283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.918957853563896,0.916964500583121,0.915257480542297,0.915607581510461,0.916098328862461,0.893299915058635,0.90573389667478,0.91513787671161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.848177193107196,0.850541538248609,0.845847647628852,NaN,NaN,NaN
229,0.910950663329445,0.916765346340313,0.911844153909648,0.911303774169603,0.911889570148227,0.917345805406565,0.913139914173641,0.914456678427342,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.918776314314833,0.916750689563677,0.914998556413517,0.915289686870705,0.91581017501864,0.892572417978014,0.90529718274829,0.914824471425775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.845452156159694,0.848261043053553,0.842855528911562,NaN,NaN,NaN
230,0.910867856407891,0.916546331220283,0.911660111834798,0.911084179642451,0.911680054443317,0.917193869814928,0.912912211588249,0.914314377347891,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.918666094056473,0.916597967406932,0.914683117409653,0.915056646119318,0.915385217738763,0.891695911761962,0.904873413059565,0.914677803927478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.844055832626548,0.846714471145101,0.841096601007875,NaN,NaN,NaN
231,0.910553190105984,0.916265881283975,0.911404361058544,0.910800395945824,0.911399161875649,0.916992932683596,0.912649477835873,0.914018354061137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.91838637541761,0.916404210812112,0.914513879930462,0.914922294129402,0.915486427520642,0.891294757002737,0.904428069641232,0.91440268657804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.841945952534523,0.8446866588809,0.83896151012569,NaN,NaN,NaN
232,0.910388496339781,0.916109529676549,0.911180925362321,0.910589400924631,0.911198568278584,0.916858871867446,0.912395962811651,0.913801352631953,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.918366616043562,0.91618114390438,0.914344949597331,0.914741825895808,0.915303507089173,0.890719655628805,0.904049912980821,0.914335373915664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.839550078465828,0.842531552828668,0.836499902140342,NaN,NaN,NaN
233,0.910107872883401,0.91589727238631,0.911000268676808,0.910373799025246,0.91095982497901,0.916657934736113,0.912227260086441,0.913676028904714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.918121167569063,0.915971343769862,0.913987124437155,0.914423623814428,0.914844813215336,0.889654732902664,0.903588543363351,0.914016410703578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.837447816415356,0.840400889723265,0.834445644926971,NaN,NaN,NaN
234,0.910001757346891,0.915745221216022,0.910840232089982,0.910168332257883,0.910840453329223,0.916563321700347,0.912083140636307,0.913489586709511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.917610511246017,0.915602959416015,0.91357954161522,0.913976603692374,0.914847908315699,0.888921078419752,0.902908662684567,0.913507551677907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.835459824988192,0.838446406299551,0.832201715010399,NaN,NaN,NaN
235,0.909787686120057,0.915626652020606,0.910709740719186,0.910047632049253,0.910764153924205,0.916464085877818,0.912023218903309,0.913490512746905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.91765743975938,0.915549275263947,0.913462211820209,0.91392464605783,0.914609276077691,0.888394928394029,0.902488283153352,0.913399172116007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.833323599169126,0.836608741115227,0.830129636200754,NaN,NaN,NaN
236,0.909813754965732,0.915503168039889,0.910421059337565,0.909840629655826,0.910563867986031,0.916346975279802,0.911831776648654,0.913277524146425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.917332027568032,0.915185827383854,0.912970778123829,0.913402302737768,0.914081251955717,0.887147130819861,0.901920277672392,0.913103058156288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.831446386762891,0.834557755667669,0.828254231435705,NaN,NaN,NaN
237,0.909291457975334,0.914965613397459,0.909962492963776,0.909390691219075,0.910077766937929,0.916071149002896,0.911414168263299,0.912972857844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.91710047240341,0.915014901980143,0.912767140285892,0.913168339661507,0.914386119341499,0.886795543149074,0.901359052506451,0.912775758054825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.829448872783785,0.83285754237915,0.826083497360972,NaN,NaN,NaN
238,0.909176755054366,0.914855645076322,0.909798763224947,0.909103529145108,0.909841177250594,0.91592291164067,0.911267590485658,0.912702146245999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.916757153279331,0.914574013168044,0.912268335084066,0.912775121823744,0.913820334995093,0.885665659828769,0.900677939043119,0.912405229638074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.827733226342172,0.831006227237506,0.824523789444205,NaN,NaN,NaN
239,0.908873436367635,0.914588403625514,0.90956147820871,0.908894684000404,0.909631969204576,0.915773133349523,0.911067236793788,0.912602442886644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.917030079633365,0.914814357733912,0.912373379036667,0.912948518899974,0.913648556924931,0.884799929066726,0.90065420794055,0.91265996792459,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.825253553816385,0.828763824946599,0.822044041619792,NaN,NaN,NaN
240,0.908942135443294,0.914603455155502,0.909506080928655,0.908869806858167,0.909551054916189,0.915701017876008,0.910968596402545,0.912438842947145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.916847614163643,0.914608568484317,0.912323007082788,0.912774506940495,0.91390823584541,0.884609973206064,0.900124726976747,0.912378983875221,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.82290243574182,0.826597291023121,0.819898130482727,NaN,NaN,NaN
241,0.908706595755317,0.9143905835171,0.909309112821793,0.908676932224529,0.909370766805944,0.915554629628488,0.910821711333965,0.912419704841015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.91661081041529,0.914355574204456,0.911908667047528,0.912430172321031,0.913711696972342,0.883907105734604,0.899583226363591,0.912080399726056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.819550497458113,0.82417331255577,0.817239530209993,NaN,NaN,NaN
242,0.9084949780669,0.91413839359628,0.909030895370849,0.908308074843957,0.909084028719342,0.915368793600584,0.91058079523822,0.912129546457753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.916460453928395,0.914184340271136,0.91161411397576,0.912170691589934,0.913232265926071,0.882734736338495,0.899128020668866,0.91176174528765,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.817951026150197,0.821874405790375,0.814954865216222,NaN,NaN,NaN
243,0.908264345455755,0.913833984081625,0.908713899823867,0.908129635095321,0.908830210134099,0.915104678383479,0.910332196869013,0.911869021271079,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.916201729624458,0.91389771626383,0.911281167646463,0.91179438304152,0.913316143145916,0.881978299467108,0.8985202578862,0.911572158247746,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.814940947481222,0.819332021879294,0.812191881308169,NaN,NaN,NaN
244,0.907959799999816,0.913701899226628,0.908539398391694,0.90785414377944,0.908694224904187,0.915006983489871,0.910172405581018,0.9116699232315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.915925098387789,0.913645956102407,0.911030843607369,0.911560727406884,0.913157674007316,0.881126114990104,0.897983380215102,0.911324521755885,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.812756156647249,0.817135965955102,0.810120120741315,NaN,NaN,NaN
245,0.907782531849229,0.913397796886053,0.908251332535407,0.907577731087921,0.908375797951792,0.914862136171272,0.909935791558411,0.91147051651279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.915903486572425,0.913540130446319,0.910858841813636,0.911425453092094,0.912755620470127,0.880003620552547,0.897225525913594,0.911126906600284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.809725128364,0.814712939810355,0.807384187470463,NaN,NaN,NaN
246,0.907473999393363,0.913213799611302,0.907897405468389,0.907287497761825,0.908000454104523,0.914528062781143,0.909596235071422,0.911246106784459,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.915696321885143,0.913381546226991,0.91051453108011,0.911203787680814,0.912830831408955,0.879656035193249,0.896990988653143,0.91090736851336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.80706103574893,0.811944220560455,0.804655255541005,NaN,NaN,NaN
247,0.907151359091602,0.912948708379064,0.907577640057404,0.906854451211778,0.907713716017922,0.914342226753238,0.909309225334909,0.910832785427876,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.915574986978881,0.913205684349527,0.910360958049991,0.911085115213749,0.912787500003869,0.87872595957727,0.896571841906477,0.910752364125686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.803717667761972,0.809597380224005,0.801967376931535,NaN,NaN,NaN
248,0.907101368246367,0.912645527560734,0.907430837265258,0.906660655202501,0.907593729050352,0.914361334271862,0.909241314037511,0.910739255651143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.915309779130334,0.913001437747981,0.909926039228695,0.910738013619664,0.912272165793384,0.877727228925752,0.895456480085753,0.910451309787076,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.801191017313269,0.807096263625752,NaN,NaN,NaN,NaN
249,0.906642863254796,0.912320230208544,0.906946418827443,0.906195053379898,0.907106089707795,0.91387563347588,0.908759789136958,0.910345381079821,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.915319967557578,0.91293510388192,0.909758951771926,0.910532950056108,0.912442086803328,0.876545623426206,0.895171706854929,0.910299701909889,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.803797100685577,NaN,NaN,NaN,NaN
250,0.906541348102817,0.912141147719094,0.906650351141815,0.905991736489024,0.906910110994098,0.913687331961701,0.908525633441858,0.910089177400983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.91504889364486,0.912667608710408,0.90949327042982,0.910255022827541,0.912286403255055,0.875616779290686,0.894526344143518,0.909968387750577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.800828076248027,NaN,NaN,NaN,NaN
251,0.909272443052607,0.913637085495455,0.907466845497294,0.907098922881166,0.907621418350561,0.913731710714633,0.908809877559926,0.910610845132593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.912735811920398,0.911012655884585,0.908814477636695,0.909024334004581,0.909839107397816,0.888040877762326,0.898832460573239,0.909560806492152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.865785026485391,0.876860243166054,0.871666048745248,NaN,NaN,NaN
