Cycles,DischargeAh_97,DischargeAh_98,DischargeAh_99,DischargeAh_100,DischargeAh_101,DischargeAh_102,DischargeAh_103,DischargeAh_104,DischargeAh_105,DischargeAh_106,DischargeAh_107,DischargeAh_108,DischargeAh_109,DischargeAh_110,DischargeAh_111,DischargeAh_112,DischargeAh_113,DischargeAh_114,DischargeAh_115,DischargeAh_116,DischargeAh_117,DischargeAh_118,DischargeAh_119,DischargeAh_120,DischargeAh_121,DischargeAh_122,DischargeAh_123,DischargeAh_124,DischargeAh_125,DischargeAh_126,DischargeAh_127,DischargeAh_128,DischargeAh_129,DischargeAh_130,DischargeAh_131,DischargeAh_132,DischargeAh_133,DischargeAh_134,DischargeAh_135,DischargeAh_136,DischargeAh_137,DischargeAh_138,DischargeAh_139,DischargeAh_140,DischargeAh_141,DischargeAh_142,DischargeAh_143,DischargeAh_144
133,0.95370593118509,0.954402571157842,0.95331229026604,0.953470318866899,0.955398171858879,0.953085578247089,0.954360610208768,0.955627214225291,0.961072282642817,0.958102071065296,0.954621738930293,0.957163071337035,0.955331653822474,0.954847899164646,0.958755243808118,0.959042686342993,0.955161915913728,0.952543868251302,0.951131745164064,0.952099857646365,0.952380443742963,0.950663707657596,0.950926842681673,0.950666197294314,0.955801692839758,0.957814153735761,0.957104964204729,0.954748761907157,0.956075654474537,0.955388700089397,0.954693822156004,0.958245828469737,0.950358515813129,0.95553722204403,0.951232992697296,0.951284506001992,0.954013683957246,0.952742719464748,0.947163469595987,0.956031783730302,0.942056365693723,0.954887284249481,0.953451042339641,0.952843528664319,0.957789439366011,0.954545655622192,0.955282306954011,0.951469092195902
134,0.953579726475442,0.954191968844586,0.953173726120649,0.953284731992001,0.955194281749031,0.952930778132736,0.954142226430453,0.955453779272617,0.96087232983406,0.9578059285006,0.956037164575157,0.956875919597513,0.955165388196033,0.954662330809683,0.958373875944955,0.958614154080891,0.955085359184407,0.95258612127058,0.951307877585451,0.952219691351152,0.952568310680392,0.950871586614978,0.951148961500139,0.950892704059788,0.955607714767948,0.957645827727449,0.957069510068528,0.954537099075569,0.955934318925158,0.955334113454889,0.954680399517382,0.958369311984539,0.949541282898138,0.955091724279891,0.950854399326829,0.950680715535978,0.953541970514791,0.952089909497992,0.946525881201933,0.955209235664291,0.942240650725389,0.954836025517414,0.953394403594009,0.953270218757108,0.957940851922908,0.954727974772338,0.95523485195612,0.951444893053935
135,0.95321451185888,0.954073095538881,0.952887256426807,0.952857819902262,0.955101633074694,0.951898985435057,0.953968647358449,0.95524878228351,0.960672972122948,0.957712863618321,0.952724308287189,0.956812141060326,0.954920302549902,0.954443265291603,0.958239030921687,0.958545612759414,0.954593074314307,0.952359090122222,0.950881700030131,0.95183439925571,0.952212054648544,0.950509444539901,0.95076387165056,0.950596357708293,0.955479193087088,0.957593207163572,0.956758764992407,0.954498778223457,0.95565761135169,0.955045371038479,0.954336183406934,0.95821563032205,0.949410656914135,0.954413792899678,0.950057687307355,0.950324213506343,0.952905797479665,0.951527221389096,0.946017515970048,0.954645540583911,0.941911926074309,0.954566524085629,0.95328237091034,0.952866118139819,0.95775903146121,0.954213879005808,0.955058231367942,0.951300326751272
136,0.953241310883645,0.953843149013149,0.952750560562029,0.95283975943457,0.954746794954618,0.95246512940166,0.953796634884568,0.955060035055735,0.960493550182948,0.957532383159716,0.95451541866574,0.956601226921069,0.954743329298145,0.954338623711249,0.958082206753657,0.958348630961605,0.954415174045763,0.951993317716533,0.950461498396251,0.951495342211721,0.951931196718675,0.95013946389177,0.950384444887004,0.950108738977064,0.955056565978398,0.957141447663468,0.956433719088239,0.95410898330588,0.955365100436202,0.954709200890448,0.95415721489197,0.957773720794504,0.948693526826081,0.954029358204168,0.949751611390075,0.949659420853106,0.952278487536359,0.95113068521451,0.945494391747559,0.954322631339147,0.94217216642308,0.954830365043935,0.953477183299163,0.953074757045485,0.95785746529737,0.95466572715955,0.955377845492812,0.951579088295755
137,0.953084567750428,0.953703683481259,0.952605457434496,0.95267970632434,0.954667381805187,0.952249782468388,0.953684779778602,0.954951599148388,0.960379291435087,0.957374797256816,0.952699955600895,0.956540414827472,0.954710314120086,0.954276075911093,0.957939045297235,0.95819962808883,0.954531264168094,0.952039985230362,0.950345439711445,0.951548182270525,0.951949103767894,0.950042579128827,0.950246643127106,0.949992025074299,0.954967796352316,0.957036206535713,0.956313949653339,0.953883249536407,0.955181423857262,0.954717552943815,0.954187042977798,0.957646948372529,0.948423413296347,0.953699748951997,0.94933218612029,0.949194033198964,0.951919368186293,0.95065648038424,0.944994225954898,0.95391924115342,0.942140414610192,0.954751118415218,0.953390046767421,0.952980947973614,0.957957780034859,0.954587680660267,0.955347046884909,0.951563060292634
138,0.952619947448982,0.953182637758093,0.952113476873333,0.952219475785584,0.954372418678729,0.951845928944251,0.953212920424022,0.954373795134884,0.960231409670277,0.957256161831802,0.950809058605333,0.956454387963359,0.95458003801207,0.954262736332861,0.957841624223156,0.958089663968721,0.954473846621103,0.951865297374542,0.950303922783547,0.951285554597305,0.951785741213608,0.949903679614317,0.950299498596656,0.949978497586916,0.954805500369276,0.956955481807038,0.956231124024229,0.953914385228748,0.955143555471669,0.954559460505078,0.953797786457751,0.957555157963222,0.948659721609115,0.954315632375376,0.950046907685935,0.949689593977969,0.952445901492971,0.951136911815598,0.945499967366232,0.954416580519211,0.942084693291496,0.954704262273636,0.953408718881366,0.95294925995937,0.957568746943535,0.954361124627936,0.954968349716307,0.951247214348771
139,0.952457906834125,0.953055964366712,0.952100710289151,0.952109556042565,0.953831337815344,0.951706733680135,0.952977304066356,0.954307233612506,0.960315020889415,0.957292733654551,0.954211604055019,0.956339289952062,0.954439351712774,0.954091693296417,0.95775311361317,0.958126318675424,0.954447177268675,0.952063634308316,0.950518426911021,0.951370161596223,0.951867736649509,0.950049163530192,0.950414333396571,0.950101503344278,0.954582530197364,0.956834394714025,0.956002906643301,0.953729367364645,0.954935428439038,0.954334849927024,0.953794207087451,0.957198162039075,0.948765732143871,0.953998826669853,0.949911019125008,0.94953479272867,0.952396662093968,0.951150020449469,0.945419940839406,0.954394571445559,0.941548647979791,0.954011797684615,0.952802186380062,0.952817801761665,0.957269997115951,0.953884946188993,0.954583367117521,0.950868199216136
140,0.952428303260257,0.953090908750542,0.951975535488146,0.951993719939441,0.954042475950736,0.95150168594802,0.95298513705697,0.954260046805563,0.960083527905467,0.957037325559095,0.954767261080101,0.95621410603256,0.954288255222198,0.953971637092328,0.957534213211961,0.957716560775292,0.954436509527705,0.951806647661216,0.950282220753054,0.951272030058445,0.951816842930674,0.949940050593286,0.950246328511216,0.949937285939309,0.954311738004668,0.956559631656053,0.955822358689198,0.953355140293238,0.954732370402905,0.954124258867121,0.953544546009077,0.957181418511644,0.948908829955492,0.95429166676242,0.949898606227616,0.950021498351465,0.952539784613738,0.95120966473358,0.945485864330767,0.954320988870964,0.941084199893227,0.953525311436106,0.952449283426507,0.952190630073808,0.956745852612572,0.953763926718445,0.954100331807859,0.95035781731282
141,0.952014164842671,0.952670952137738,0.951516872597897,0.951576460858296,0.953781231899632,0.950879052423558,0.952643618666205,0.953612243820169,0.959759794786528,0.9568449518248,0.954882193880051,0.956006454981252,0.954025026099837,0.953601093252545,0.957279967969852,0.957580372149575,0.954375013138578,0.951874126363645,0.95011583851928,0.95125473122967,0.951787940324916,0.949890824354509,0.950072975155727,0.949862412869611,0.95414286649377,0.956283074715221,0.955526808242878,0.953277301062386,0.954463713588578,0.953883540757573,0.953544546009077,0.956927574676132,0.948385341401512,0.953812682799354,0.949509559890923,0.949219614761349,0.952115669256987,0.950740047925166,0.944928302463538,0.954031257483496,0.940380056748583,0.953160839838161,0.952141815950218,0.951630285584307,0.956270298060164,0.953334828961255,0.953765632650547,0.950075284473485
142,0.951834362083493,0.952415109327561,0.951250642610685,0.951199059361021,0.953363052338938,0.950973929913,0.952391083048813,0.953631618535603,0.959729444806627,0.956660606051596,0.954787752974666,0.955805033461484,0.953900698672552,0.953529652400235,0.957178091663726,0.95750974478788,0.954033645427508,0.951547138445801,0.949906681268883,0.950880762003972,0.951408750703716,0.949530877079887,0.9499553088128,0.949680578271772,0.954008665947942,0.956200855084163,0.955497014851112,0.953101564029653,0.954427037908043,0.953750504478938,0.953401072916247,0.956857311659236,0.948739803870664,0.953807758358336,0.949606249828506,0.949129423355507,0.952076934263105,0.950827875772098,0.945005705169812,0.953958331896174,0.94031499666139,0.952687875831854,0.951767440065626,0.951594205172049,0.955946783031762,0.95291868629099,0.953222571482626,0.949617700698098
143,0.951833427233792,0.952461285834764,0.95134312250098,0.95140270670361,0.953279857610963,0.950948025861606,0.95247066623345,0.95369818005798,0.959475635660988,0.95643790446429,0.954430481247689,0.95555733542171,0.953649069477617,0.953281536245116,0.95671504454638,0.957278492329332,0.953809936624206,0.951318530692246,0.949666700844744,0.950675377727789,0.951205175828374,0.949381317106024,0.949730043835432,0.949492137226607,0.953924678523937,0.956297724758573,0.955427298314379,0.953069230810684,0.954173289906942,0.953727238044558,0.953235228759047,0.956775088979889,0.947996745509403,0.953658055351374,0.949215896871035,0.949027753043468,0.951661681998174,0.950465749761423,0.944710853335319,0.953699478910544,0.939979112287796,0.952708945372028,0.95172231579026,0.951356388193862,0.955823897478338,0.952969242727773,0.953246141845817,0.949714811540539
144,0.951669516919533,0.952207003041721,0.951109898804581,0.951115918932166,0.953327127342767,0.950678061952504,0.952338758671512,0.953540057380407,0.95927895588928,0.956335622293351,0.954398109993956,0.955488810574778,0.95343997334991,0.953107232422883,0.956843949260253,0.957157203990893,0.953357185147116,0.951002263689742,0.949126980782066,0.95026743989286,0.950921176310922,0.948909435008196,0.949171915246255,0.94889472563267,0.953897479749616,0.956122821179777,0.955342685081763,0.952949478147833,0.954129457996059,0.953681600038658,0.953249247959386,0.956638449836392,0.948261607743298,0.953479462290436,0.949054855860129,0.948754555075956,0.951636405773352,0.950420197258723,0.944465854091307,0.953631809221408,0.941229573389491,0.954375640341062,0.953144819670948,0.952337775407277,0.955585649976802,0.95266053248567,0.95293344169415,0.949337682055331
145,0.951491272243191,0.952017928964932,0.950919022802054,0.950896390833503,0.953144035914912,0.950360347201676,0.952149513618281,0.953290686043049,0.959195642218964,0.956118272680105,0.954310202736113,0.966246618254307,0.951630384671439,0.948346781604425,0.956668116102159,0.957035617646708,0.953204385445562,0.950721627964688,0.948961856637016,0.949917374503288,0.950596650313656,0.948732910343029,0.949030967327454,0.948727676893133,0.953897479749616,0.955963464585763,0.955295611522773,0.952869842627038,0.954081749793736,0.95366101819286,0.95311203876458,0.956651605465087,0.947562528984691,0.953097982259537,0.948659276419546,0.948476109608468,0.951398087082175,0.950058398963894,0.943887301659665,0.953350290174854,0.941496973460776,0.954137585984164,0.952762041335081,0.951907006659189,0.9555517937529,0.952648525331935,0.952925584906419,0.949408708108378
146,0.951147559169754,0.951846951086911,0.950795093521457,0.950821346476372,0.95257490834399,0.950262972936196,0.951845593582462,0.953117251090375,0.955910405669138,0.953766674744183,0.952870721388935,0.957318512981157,0.952631845072559,0.95370751344333,0.955161950655038,0.954919776853298,0.953134103857989,0.950596130191012,0.948691367561315,0.949789048646194,0.950496433669776,0.948470161374271,0.948810421588439,0.948517843542339,0.953645218589974,0.955817562113194,0.955044751164102,0.952783021946472,0.953930276251364,0.953419405220451,0.952865658775647,0.956500315735089,0.947861196435552,0.953013610170087,0.948762826116213,0.948412483671256,0.951180777201239,0.949786722526925,0.943938794137991,0.953294446256634,0.941434715004132,0.954622814349678,0.952575942599432,0.952387346756293,0.955998194334725,0.952706981211964,0.953437847466437,0.949837064348661
147,0.951005773631754,0.951608268465221,0.950451952649051,0.950552619172619,0.952763672139661,0.94937287227867,0.951721519011138,0.952847255055941,0.956255264754479,0.953846954355095,0.951783166057107,0.957082977360103,0.952741895666089,0.953883892311067,0.954763355894628,0.954909346652203,0.952881843159735,0.950201978891779,0.94856084085618,0.949078538569783,0.95017033687872,0.947586597419667,0.948703766801668,0.948222440969034,0.953360378678672,0.955558944000957,0.954716725920757,0.952621056469967,0.95366579390474,0.953136926844066,0.952624349561303,0.956262617443885,0.946580208456752,0.952837643477693,0.949153832384073,0.946696223210283,0.949707534383052,0.949243369652988,0.942470110584197,0.952835540646324,0.940160906981196,0.952279063858317,0.951148770690258,0.950610621759626,0.955435491354124,0.9525477284361,0.952895729113044,0.949232085799472
148,0.950893903284189,0.951430426511805,0.950356047577634,0.950444567753845,0.9524791083542,0.949899067828666,0.951482769457227,0.952760381331899,0.956382913199355,0.953959643142263,0.951997588490089,0.957112641796004,0.952754982763698,0.953956518903665,0.954836718715658,0.954979378002408,0.952943653305949,0.950364999869142,0.948580655753586,0.94959121294984,0.950361973721248,0.948488346863755,0.949148319054491,0.948874591697961,0.953199278246151,0.95537626692977,0.954632410622059,0.952389933830666,0.953563221269748,0.952961533723354,0.952435836058875,0.956153186532463,0.947765032080494,0.953523453963535,0.949672234177802,0.94784214601759,0.950432010073725,0.94929482104093,0.943313668891557,0.952821743913588,0.939705486370846,0.952363970960513,0.951204475830193,0.950583326143396,0.95525398437598,0.95257616643179,0.952754621205407,0.949177087749546
149,0.950903875014334,0.951471922967602,0.950377532804672,0.950201996989507,0.952508100456374,0.949760808855565,0.951402246313716,0.952656945351115,0.956600718937465,0.954027732145592,0.951554191409144,0.956913000142389,0.952720480415456,0.953770950548701,0.95484622321069,0.95508040195015,0.952821601798958,0.950221213475182,0.948472145601124,0.94947420996249,0.950187615610423,0.948404630903543,0.949102070518635,0.948844390795898,0.952925198289526,0.955182527580949,0.954247480000441,0.952316884706328,0.953401013381853,0.952485764969042,0.95225179676932,0.955963924874184,0.94749524675675,0.953591739545658,0.949699019903754,0.947486627894201,0.950541321539512,0.94931415627589,0.943156567636026,0.952870032478166,0.940173981257092,0.952002015128559,0.951034248391397,0.950327939573153,0.955186898895284,0.952840323813978,0.952660025481134,0.94917205935641
150,0.950725630337992,0.951530579611886,0.950412095995994,0.950479754527105,0.95234801363133,0.949769235474693,0.951356501648531,0.952626945791734,0.956554896418792,0.953918314009238,0.949164361328528,0.956727894062367,0.952543209729662,0.953576489141583,0.954735139425002,0.955069971749055,0.953232937340513,0.950411667382971,0.948447612871003,0.949564792920438,0.950306367621039,0.948442883140045,0.948955459513812,0.948792482995476,0.952978699175279,0.954974736149729,0.954275485788701,0.951855836954354,0.953132356567526,0.952562723175069,0.951860154002407,0.95564071499646,0.947385297750115,0.952984720116112,0.949247255769711,0.947284599145117,0.949993122897273,0.948714763992156,0.942881066478101,0.95227513050231,0.939082901804406,0.951652323655811,0.950772527594272,0.949544524013083,0.954658052138585,0.952178666447589,0.952209360136922,0.948663248825949
151,0.95230833088195,0.952902770684033,0.952723159113052,0.952749457096113,0.953202335250804,0.952573427062306,0.953282164061048,0.953705054957005,0.958058708167983,0.955449870586294,0.953816615362684,0.956792265888272,0.954652611916992,0.954361449211779,0.955753605470787,0.95608706535862,0.953211288101484,0.951957055797004,0.949375138782912,0.950609327654285,0.95169589180875,0.949400129681353,0.949282345423707,0.94934239108721,0.955532096197581,0.95675187610249,0.956230826090312,0.954961622265373,0.955953104029822,0.954661176583587,0.955417451518175,0.957999758414818,0.959430785787499,0.963976729061523,0.961465466666144,0.959086226591641,0.961360530551242,0.960487300355506,0.956180884876921,0.9634051518971,0.948464006051522,0.957693621212436,0.952233309308547,0.95461460629211,0.948999673977103,0.958304842674688,0.954560111025839,0.948611707796304
152,0.952083655337119,0.952602623387215,0.952319610500858,0.952533665645939,0.95298520961605,0.952123071084462,0.952757040370294,0.952948503568854,0.957943854322477,0.955328856506142,0.953608132609286,0.956452904741564,0.954377782867205,0.9541213368036,0.955555793167931,0.9561386203526,0.952744103798375,0.951561958534653,0.948930404418911,0.950125274972746,0.95127209164388,0.948960228961583,0.948902289428371,0.948827088195757,0.955400585640422,0.956335396298622,0.956015121933925,0.954805045658697,0.955692796150902,0.954216131454161,0.95537002486171,0.9577205002966,0.961023569456757,0.965144806471109,0.962668211092426,0.960668019865723,0.962625326580314,0.961602845097895,0.957948028018468,0.964388661845037,0.948624944161947,0.957298331481101,0.952115363788796,0.954195132281772,0.948692460093543,0.958232483774544,0.954205927034955,0.947742738607468
153,0.951534275329441,0.95224725148381,0.951983319990696,0.952153461662298,0.952665981360599,0.951711415135207,0.952331239000523,0.952846630065121,0.957584415344831,0.954930431770507,0.953238090571204,0.956052434856899,0.953968811066926,0.953669866189209,0.955209176114729,0.955576283510746,0.952329944443033,0.951274070425693,0.948519638450462,0.949767975527504,0.951018251367219,0.948653897526648,0.94763375815917,0.948508091167715,0.954991408475078,0.95590695727569,0.955598312383117,0.954343997906723,0.955377027486783,0.953759453107546,0.955131101894233,0.957216400524312,0.960144962021644,0.964470486347644,0.961952182906003,0.960040615649816,0.962062356118373,0.961004108245855,0.957278297822655,0.963654150073632,0.947979635258832,0.956787945455677,0.951845862944194,0.953879507110194,0.948344179864324,0.957918085933304,0.953635209974223,0.947198100775912
154,0.951124187927226,0.95189031956327,0.951604681786662,0.951776994327145,0.952297907715618,0.951294765633875,0.952034525316069,0.952273825978181,0.957346078737965,0.954646777145287,0.952939621672109,0.955652854905311,0.953632710605605,0.953201202340651,0.954959386104666,0.955505060137559,0.952450427164587,0.951307179134828,0.94853693717042,0.94975004765041,0.951065689339714,0.948681802846719,0.9468255099373,0.948425038687041,0.954702384136958,0.955642658534398,0.955309018549068,0.953853910134009,0.955095549093082,0.953371082625969,0.954612093200837,0.956837578216193,0.958943071686424,0.963419610634297,0.960822609243297,0.959288911278222,0.961150442448826,0.945898374005055,0.956734511013323,0.963316130121585,0.948088898850242,0.956557123926004,0.951785178573874,0.95370537990321,0.948270197745426,0.957754093491491,0.953733262685098,0.946896711462316
155,0.950742146016045,0.951556787899758,0.951309493449964,0.95144100735061,0.952070067608322,0.950738608771424,0.951752224334345,0.952109140896993,0.957145828380385,0.954409803627152,0.952748660973484,0.955388841425792,0.953305830599419,0.95288935264509,0.954768702173084,0.955178743846181,0.95216490821507,0.951064381934501,0.948253238163115,0.949544977898387,0.950890702911372,0.94852409075688,0.948316160024968,0.948298887002381,0.95427198594989,0.95531946063922,0.954905913958472,0.953379689589123,0.954662000804479,0.953091885413407,0.954377942727092,0.956543071528349,0.959447852498977,0.964153352346053,0.961297892551347,0.95948798830857,0.961538120650315,0.960631495328083,0.9568266727102,0.9635533025272,0.947200781966215,0.956060260142782,0.951471175857704,0.953378459993882,0.947930695055737,0.957425476652406,0.953334766411415,0.946520524800821
156,0.950546762428515,0.951207968068321,0.951039215521426,0.951162938425638,0.951825210397576,0.950375952051913,0.95129383772362,0.952028204585745,0.956919691275244,0.954088982515398,0.952487612055768,0.955060456120366,0.953041411740911,0.952527998292534,0.954413768686728,0.955008880571217,0.952038464108856,0.950960325991503,0.948108557959833,0.949349343871151,0.950760641185459,0.948358226551065,0.948134626656335,0.9480849639461,0.954068144586293,0.955138278470416,0.954661310212072,0.952948879384519,0.954497407506468,0.952839235799048,0.954098155282032,0.956220459633747,0.958924692150987,0.963651059362167,0.96076381130828,0.95892748971736,0.961130090163905,0.960073395241042,0.955992297774771,0.96277313014031,0.947005290412353,0.955902395826847,0.951307794860687,0.953002596220969,0.947765175738881,0.957247265212748,0.953256198534112,0.946243648903763
157,0.950452965841838,0.950914684846898,0.950707907092896,0.95085715602438,0.951590752527828,0.950267030197258,0.951254359450926,0.951477275177521,0.95677478499866,0.953932883271959,0.95240505050955,0.954854584935213,0.952787403073683,0.952185912219647,0.954260508704335,0.954776436089688,0.951799381208272,0.950716898149097,0.947865746836064,0.949115652420609,0.950560522056458,0.948077292092824,0.947878843937619,0.947831716798591,0.953652093005462,0.954731366041798,0.954377677122459,0.952504597005345,0.954219209051677,0.952468464287067,0.953964823738384,0.95593671664211,0.958652609385313,0.96328172628578,0.960375418281976,0.958545406125341,0.960674789854452,0.959717168115608,0.955472125350403,0.962455148300095,0.946439672333743,0.955391380859926,0.95089482994061,0.952702030699725,0.947391503341735,0.956796680969925,0.95270968037959,0.945835720510596
158,0.950034153175747,0.950717498681005,0.950416455317422,0.950332779686582,0.951145156522687,0.949832591166656,0.950911901101287,0.951342902151125,0.956528712122407,0.95375180814957,0.952214683778884,0.954632991599032,0.952535476444712,0.951920899265434,0.954007748539575,0.954627433216912,0.951458641011377,0.95050973222622,0.94757921712913,0.94887378334192,0.950297571175808,0.947875370450962,0.947768099144276,0.947651455164401,0.953377415273576,0.954582473764463,0.954285913475819,0.95222707020919,0.954065648275453,0.952272489320558,0.953474450007382,0.955779148089324,0.957539662873371,0.962648771466869,0.959636197576741,0.957816987534892,0.960234261364699,0.95920429281542,0.954944737419518,0.962454819806458,0.946303015021409,0.955147980500298,0.95056402232189,0.952366325994368,0.947105919823446,0.956425091159575,0.9524576346292,0.945431877686851
159,0.949893925720582,0.950422031435593,0.950177938159289,0.950201374214759,0.951153349942867,0.949491781237477,0.950629286799938,0.951354464481303,0.956537936135906,0.953737536218741,0.95213420112052,0.954564763396459,0.952403713166513,0.951845901192262,0.954048736674401,0.954596440619375,0.951351963601668,0.950421442335192,0.947400568530295,0.948711174351435,0.95019358462683,0.947860633933622,0.947604184265493,0.947511775992359,0.952764396744636,0.954057763028074,0.953972784928357,0.951736683054819,0.953457070519581,0.951652945933281,0.95315528948903,0.955678985916302,0.957568545000487,0.962420933995747,0.959238004894601,0.957620206285783,0.95996508598348,0.958889357886679,0.954275335201275,0.961778122915092,0.94557708141694,0.954497654991626,0.95023290350127,0.951804412791291,0.946678014771345,0.956058556992903,0.951997541139712,0.945036834551095
160,0.949638711752183,0.950241693454761,0.949920115434831,0.949983403052966,0.950926455230207,0.949210581836204,0.950435341952339,0.95074978586252,0.95632875931365,0.953557353092029,0.951969078028086,0.954250023731549,0.952230309123194,0.951599267212503,0.953883299057748,0.954521939182987,0.950904545995063,0.949861432169242,0.946792597154329,0.948145974436734,0.949649461657552,0.947152967558341,0.947006414074153,0.946904926616527,0.952480453496223,0.953833228690167,0.95362718158387,0.951393591675753,0.953303211567092,0.951424159328543,0.953044925571469,0.955354580072332,0.956926574084133,0.96238449313221,0.959114202575872,0.957598560348382,0.960085886642369,0.958989311219942,0.954349786109428,0.961919046685187,0.945663620671675,0.954432559546609,0.950081659378318,0.95161208850682,0.946650428218536,0.955605128950512,0.951892574455635,0.944840727218786
161,0.949592904116829,0.950032339155213,0.949736089794548,0.949837985149313,0.950861538131862,0.949119449510819,0.950349179055586,0.950960095273601,0.956262108377398,0.953455368252982,0.95185622411599,0.954002918980493,0.952024782203927,0.951333661388146,0.953777561550516,0.954335685592018,0.950700290131179,0.949804674382152,0.94664288459615,0.948055391478786,0.94956212552276,0.947128824753336,0.940876438069907,0.946822188728583,0.952242837830446,0.953655036326128,0.953385259242729,0.951045111426859,0.953068248670656,0.951193284710463,0.95291696308327,0.955110602958342,0.957491416592848,0.962539448876259,0.959312482278956,0.957382756911859,0.960038945081985,0.959015200771836,0.954170710356777,0.962156219090802,0.943433211462404,0.951791634197562,0.948310298168764,0.950392884315217,0.945740698942933,0.954766208077655,0.951420852920305,0.945132688295252
162,0.949207746039977,0.949794592543804,0.949482626391519,0.949527220550072,0.950569411189313,0.948773021835555,0.950126095482902,0.950513851827801,0.956146956983069,0.953291835712236,0.951794748432296,0.953925494802791,0.951784158068344,0.951151353818973,0.953625489630002,0.954281150540582,0.950392494428459,0.949654896888444,0.946529971133154,0.947936815870637,0.949440231924562,0.947053574452021,0.946820476083057,0.946720889869579,0.951837546204292,0.953285795437558,0.953107882765387,0.950709205207564,0.952665114361034,0.950858904288153,0.952613014888689,0.954736863506764,0.95605092050293,0.961473799839857,0.95815416295913,0.956564146915569,0.959255053849848,0.958048766739725,0.953252373163694,0.961245634730187,0.943529089485636,0.951450433435033,0.938022274587129,0.950167303302926,0.945473610954369,0.954737454104235,0.951308972263025,0.94485738377105
163,0.948888650675335,0.949578998175716,0.949301091792052,0.949373395187321,0.950433274361717,0.948624463661297,0.949958156164141,0.950475727387754,0.955818463082969,0.953029588983259,0.951486479061887,0.953648428971475,0.951601533569893,0.950842764909202,0.953288377071831,0.953984336818014,0.950125487147098,0.949287232556519,0.946152544515897,0.947632356484199,0.949156546565868,0.94672153249747,0.946471881676739,0.946356906081172,0.951558684045588,0.953072024396807,0.952769131901006,0.950460119668836,0.952426275173158,0.950471428669437,0.95230190795351,0.954354752291471,0.956717178662541,0.962033544635626,0.95865459871716,0.956743545821006,0.959533092322888,0.958409581887014,0.953344206883003,0.961312318938414,0.943006741034393,0.951076527714622,0.948002830692474,0.950026432823763,0.944961378826067,0.954505842428226,0.950617574942755,0.94462356349022
164,0.948590745237253,0.949347803636275,0.949108347508912,0.949170993394228,0.950044086903196,0.948364486856347,0.949683374853406,0.950656037239453,0.955806561130067,0.952920170846905,0.951345708655747,0.953346148369643,0.951289525265534,0.950593463013796,0.953137196197727,0.953773646755909,0.950218986759137,0.949314980807985,0.946128011785775,0.947627638621805,0.949219064158758,0.946823433947167,0.93439220457332,0.946290527015179,0.951078072736696,0.95273656830209,0.952514398401406,0.950105053023485,0.952108717451452,0.950159718106267,0.951935022497834,0.954068916358905,0.95574404790232,0.961265988428877,0.957926810943733,0.956279798010607,0.958949113050706,0.957925217865495,0.952700714892707,0.961168110231953,0.943259199076084,0.950958601183794,0.940463964687298,0.949834108539292,0.945063574464883,0.954409469220609,0.950728198513999,0.944367429714849
165,0.948290970099767,0.949027688120126,0.94870355337631,0.948588387617494,0.949804586928722,0.947982168025537,0.949523268525258,0.949811674641029,0.955639636240613,0.952822645986242,0.951272650596864,0.953224820826807,0.951217248794649,0.950362540092843,0.953092049846324,0.953645802291068,0.950152156499525,0.949243402932044,0.946113543765447,0.947512837303572,0.949150263390703,0.946732506499745,0.946416194664177,0.946188913563445,0.950859286991603,0.952566448410919,0.952277540936865,0.949844590981786,0.951985272477943,0.949888574659452,0.951801690954186,0.95379055521537,0.954666547637294,0.960959359901459,0.957444994531792,0.955212587702943,0.958613300349501,0.957432660947807,0.952491793181281,0.960860311694472,0.942717239210998,0.950561110157216,0.946857607703865,0.949401457334912,0.944532846806856,0.954019236724196,0.950269047839038,0.943954787203117
166,0.948017059137346,0.948592443339398,0.948333633815132,0.948401866580475,0.949557523797159,0.947604218552794,0.94918363005224,0.949686051486119,0.955372437397959,0.952527990081008,0.951049912612464,0.952980089230623,0.950929630081289,0.950049504656995,0.952814340382105,0.953493819360837,0.95002696742166,0.949279664851574,0.946069825182281,0.947485473701691,0.949166285487373,0.946797096341707,0.946447341637305,0.946314750655375,0.950724189782885,0.952402607109756,0.952141385136494,0.94972543708225,0.951972152722305,0.94981609076773,0.951379026978012,0.953797432021279,0.954630116772409,0.960280115336975,0.956824023006979,0.955017446297577,0.957836630895885,0.956714307811697,0.951490477663252,0.959644228251832,0.942442990709482,0.950223683043674,0.947053042496487,0.948819464598056,0.94393879547079,0.953714318214852,0.949720329783951,0.943519831196842
167,0.947805783104898,0.948462025906893,0.948249249807489,0.948281671054115,0.949264451459973,0.947585804829514,0.949011617578359,0.949830424365642,0.955248061990131,0.95254791131779,0.950946265203723,0.952769768380085,0.950771692607872,0.950018971844597,0.952654249043907,0.953351074608718,0.950181022151564,0.94932254851293,0.945929548289534,0.947467545824597,0.949174767773846,0.946704287636752,0.946301674480152,0.946110894566449,0.950803395004811,0.952337130385386,0.952077925212032,0.949570357383859,0.951967978254601,0.950097375993633,0.950903865570783,0.953528339616143,0.953691447641134,0.958607118574959,0.9543296839415,0.954749167861293,0.957401354608693,0.956206348249211,0.951286803592928,0.959299638427054,0.94177869297709,0.949539709164873,0.946014561759262,0.948604550838085,0.943606816386412,0.953222024911684,0.949562251214817,0.943216241961249
